,TEAM_ID,combined_zone,SHOT_TYPE,TEAM_NAME,FGM,FGA,OREB,2nd_Chance_Pts,FG%,MISSES,OREB%,shot_value,pts_per_OREB,xpps,z_pts_per_OREB,scaled_pts_per_OREB
32,1610612738,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Boston Celtics,17,32,3,2,0.53125,15,0.2,2,0.6666666666666666,1.1831169489202202,0.19025243749026516,1.2865807884823492
33,1610612738,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Boston Celtics,55,112,9,11,0.49107142857142855,57,0.15789473684210525,2,1.2222222222222223,1.0895226673392469,0.8886171075079977,1.3362820824439605
34,1610612738,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Boston Celtics,512,804,87,104,0.6368159203980099,292,0.2979452054794521,2,1.1954022988505748,1.4179698951964999,0.8549029510243831,1.3338827096320207
35,1610612738,Right Corner 3_Right Side(R)_24+ ft._3PT Field Goal,3PT Field Goal,Boston Celtics,34,131,25,21,0.2595419847328244,97,0.25773195876288657,3,0.84,1.027115952709613,0.4081422145357977,1.302087592198372
36,1610612739,Above the Break 3_Center(C)_24+ ft._3PT Field Goal,3PT Field Goal,Cleveland Cavaliers,60,187,16,15,0.32085561497326204,127,0.12598425196850394,3,0.9375,1.0747217257145356,0.5307052141239098,1.3108101692886347
37,1610612739,Above the Break 3_Left Side Center(LC)_24+ ft._3PT Field Goal,3PT Field Goal,Cleveland Cavaliers,84,224,24,29,0.375,140,0.17142857142857143,3,1.2083333333333333,1.2680399517958842,0.8711579907575542,1.3350395500949201
38,1610612739,Above the Break 3_Right Side Center(RC)_24+ ft._3PT Field Goal,3PT Field Goal,Cleveland Cavaliers,94,266,19,14,0.3533834586466165,172,0.11046511627906977,3,0.7368421052631579,1.152497436416062,0.27846692212408397,1.292858846666974
39,1610612739,In The Paint (Non-RA)_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Cleveland Cavaliers,67,154,28,28,0.43506493506493504,87,0.3218390804597701,2,1.0,1.1094756091952003,0.6092712395009047,1.316401564859316
40,1610612739,In The Paint (Non-RA)_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Cleveland Cavaliers,85,250,54,36,0.34,165,0.32727272727272727,2,0.6666666666666666,0.9579014503121874,0.19025243749026516,1.2865807884823492
41,1610612739,In The Paint (Non-RA)_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Cleveland Cavaliers,12,29,5,9,0.41379310344827586,17,0.29411764705882354,2,1.8,1.0668916255455234,1.6149163643264395,1.3879714281640363
42,1610612739,In The Paint (Non-RA)_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Cleveland Cavaliers,18,46,3,6,0.391304347826087,28,0.10714285714285714,2,2.0,0.874295471347188,1.866327645532823,1.4058638939902162
43,1610612739,Left Corner 3_Left Side(L)_24+ ft._3PT Field Goal,3PT Field Goal,Cleveland Cavaliers,36,101,11,12,0.3564356435643564,65,0.16923076923076924,3,1.0909090909090908,1.2135631637879543,0.7235490945947153,1.324534503871216
44,1610612739,Mid-Range_Center(C)_16-24 ft._2PT Field Goal,2PT Field Goal,Cleveland Cavaliers,39,112,11,15,0.3482142857142857,73,0.1506849315068493,2,1.3636363636363635,0.8289130940176435,1.0663826598761477,1.348933320906916
45,1610612739,Mid-Range_Center(C)_8-16 ft._2PT Field Goal,2PT Field Goal,Cleveland Cavaliers,16,44,5,5,0.36363636363636365,28,0.17857142857142858,2,1.0,0.8768638141885586,0.6092712395009047,1.316401564859316
46,1610612739,Mid-Range_Left Side Center(LC)_16-24 ft._2PT Field Goal,2PT Field Goal,Cleveland Cavaliers,44,112,8,11,0.39285714285714285,68,0.11764705882352941,2,1.375,0.8821392813059574,1.080667391762874,1.3499499382834035
47,1610612739,Mid-Range_Left Side(L)_16-24 ft._2PT Field Goal,2PT Field Goal,Cleveland Cavaliers,18,49,5,6,0.3673469387755102,31,0.16129032258064516,2,1.2,0.8708463296617853,0.8606825207072882,1.334294030685496
48,1610612739,Mid-Range_Left Side(L)_8-16 ft._2PT Field Goal,2PT Field Goal,Cleveland Cavaliers,45,88,12,12,0.5113636363636364,43,0.27906976744186046,2,1.0,1.2022365770262704,0.6092712395009047,1.316401564859316
49,1610612739,Mid-Range_Right Side Center(RC)_16-24 ft._2PT Field Goal,2PT Field Goal,Cleveland Cavaliers,63,136,13,13,0.4632352941176471,73,0.1780821917808219,2,1.0,1.052303090758611,0.6092712395009047,1.316401564859316
50,1610612739,Mid-Range_Right Side(R)_16-24 ft._2PT Field Goal,2PT Field Goal,Cleveland Cavaliers,15,45,3,0,0.3333333333333333,30,0.1,2,0.0,0.7484626157152277,-0.6477851665310137,1.2269392357284157
51,1610612739,Mid-Range_Right Side(R)_8-16 ft._2PT Field Goal,2PT Field Goal,Cleveland Cavaliers,56,106,4,2,0.5283018867924528,50,0.08,2,0.5,1.1045913358601458,-0.019256963515054515,1.271670400293866
52,1610612739,Restricted Area_Center(C)_Less Than 8 ft._2PT Field Goal,2PT Field Goal,Cleveland Cavaliers,542,935,141,147,0.5796791443850268,393,0.35877862595419846,2,1.0425531914893618,1.3584485503956674,0.6627630014597098,1.3202084724819074
53,1610612739,Right Corner 3_Right Side(R)_24+ ft._3PT Field Goal,3PT Field Goal,Cleveland Cavaliers,26,68,8,10,0.38235294117647056,42,0.19047619047619047,3,1.25,1.30456084084024,0.9235353410088842,1.338767147142041
54,1610612740,Above the Break 3_Center(C)_24+ ft._3PT Field Goal,3PT Field Goal,New Orleans Pelicans,62,199,22,14,0.31155778894472363,137,0.16058394160583941,3,0.6363636363636364,1.0766087225821999,0.15215981912566162,1.283869808811716
55,1610612740,Above the Break 3_Left Side Center(LC)_24+ ft._3PT Field Goal,3PT Field Goal,New Orleans Pelicans,124,307,27,40,0.40390879478827363,183,0.14754098360655737,3,1.4814814814814814,1.331289421921509,1.2145206201829393,1.3594760196260458
