Rk,Season,Age,Tm,Lg,Player,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
138,2016-17,25,ATL,NBA,Lamar Patterson,5,0,40,2.7,13.5,1.8,8.1,0.9,5.4,1.8,2.7,0.9,5.4,6.3,5.4,0.9,0,3.6,5.4,8.1,0.2,0.222,0.167,0.233,0.667,0.276
139,2016-17,28,MEM,NBA,Chandler Parsons,34,34,675,4,11.8,2.7,6.9,1.3,5,1.9,2.3,0.3,4.2,4.5,2.9,1.1,0.3,1.3,2.8,11.2,0.338,0.388,0.269,0.394,0.814,0.436
140,2016-17,34,SAS,NBA,Tony Parker,63,63,1587,6,12.9,5.5,11.3,0.5,1.6,1.9,2.7,0.2,2.4,2.6,6.5,0.8,0,2,2.1,14.5,0.466,0.484,0.333,0.486,0.726,0.514
Rk,Season,Age,Tm,Lg,Player,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
141,2016-17,21,MIL,NBA,Jabari Parker,51,50,1728,8.3,17,7,13.2,1.4,3.7,3.4,4.5,1.6,4.9,6.5,3,1,0.5,1.9,2.3,21.4,0.49,0.525,0.365,0.53,0.743,0.563
142,2016-17,19,SAC,NBA,Georgios Papagiannis,22,0,355,5.7,10.3,5.7,10.1,0,0.2,1.2,1.4,2.4,6.3,8.7,2,0.3,1.7,2.4,4.5,12.6,0.549,0.56,0,0.549,0.857,0.573
143,2016-17,32,GSW,NBA,Zaza Pachulia,70,70,1268,4.7,8.7,4.7,8.7,0,0.1,2.8,3.6,4,7.7,11.6,3.7,1.7,0.9,2.5,4.7,12.1,0.534,0.538,0,0.534,0.778,0.588
144,2016-17,21,WAS,NBA,Kelly Oubre,79,5,1605,4.2,9.9,3,5.7,1.2,4.2,1.7,2.2,1.4,4.5,5.9,1.1,1.3,0.4,1.1,4.4,11.2,0.421,0.52,0.287,0.482,0.758,0.516
145,2016-17,20,HOU,NBA,Chinanu Onuaku,5,1,52,3.5,4.8,3.5,4.8,0,0,2.8,2.8,1.4,5.5,6.9,2.1,2.1,0.7,2.8,4.2,9.7,0.714,0.714,,0.714,1,0.799
146,2016-17,29,ORL,NBA,Arinze Onuaku,8,0,28,2.6,5.1,2.6,5.1,0,0,0,0,2.6,5.1,7.7,2.6,0,1.3,2.6,3.9,5.1,0.5,0.5,,0.5,,0.5
147,2016-17,25,BOS,NBA,Kelly Olynyk,75,6,1538,6.1,11.9,4.5,7.4,1.6,4.5,2.1,2.9,1.7,6.7,8.4,3.5,1,0.7,2.2,4.8,15.9,0.512,0.608,0.354,0.579,0.732,0.603
148,2016-17,24,OKC,NBA,Victor Oladipo,67,67,2222,6.7,15.1,4.6,9.4,2.1,5.7,1.9,2.5,0.6,4.1,4.7,2.9,1.3,0.3,1.9,2.5,17.3,0.442,0.491,0.361,0.51,0.753,0.534
149,2016-17,21,PHI,NBA,Jahlil Okafor,50,33,1134,7.7,15,7.7,15,0,0,3.4,5,2.6,5,7.6,1.8,0.6,1.6,2.9,3.9,18.7,0.514,0.514,,0.514,0.671,0.546
150,2016-17,23,WAS,NBA,Daniel Ochefu,19,0,75,5.8,13,5.8,13,0,0,0,1,2.4,8.2,10.6,1.4,1,0,1.4,8.2,11.5,0.444,0.444,,0.444,0,0.43
151,2016-17,26,NYK,NBA,Kyle O'Quinn,79,8,1229,6.3,12.1,6.2,11.6,0.1,0.5,1.9,2.4,4.6,8.3,12.9,3.4,1.1,3,2.2,5.1,14.5,0.521,0.538,0.118,0.523,0.771,0.552
152,2016-17,23,TOT,NBA,Johnny O'Bryant,11,0,80,6.8,13.5,5.4,10.8,1.4,2.7,2.3,2.7,4.1,4.5,8.6,2.7,0,0.5,2.7,4.5,17.1,0.5,0.5,0.5,0.55,0.833,0.582
153,2016-17,24,LAL,NBA,David Nwaba,20,2,397,4.3,7.3,4.2,6.9,0.1,0.5,2.3,3.5,1.5,4.2,5.7,1.3,1.2,0.6,1,3.3,10.9,0.58,0.605,0.2,0.586,0.641,0.611
154,2016-17,22,TOT,NBA,Jusuf Nurkic,65,48,1391,7,13.8,7,13.8,0,0,3.1,5.4,4,8.1,12.1,3.2,1.3,1.9,3.7,4.2,17.1,0.507,0.508,0,0.507,0.571,0.528
155,2016-17,38,DAL,NBA,Dirk Nowitzki,54,54,1424,7.5,17.1,5.5,11.9,2,5.3,2.5,2.8,0.6,8.3,8.9,2.1,0.8,1,1.3,2.9,19.4,0.437,0.463,0.378,0.495,0.875,0.529
156,2016-17,33,MIL,NBA,Steve Novak,8,0,22,3.3,11.5,1.6,1.6,1.6,9.8,0,0,0,4.9,4.9,0,0,0,0,1.6,8.2,0.286,1,0.167,0.357,,0.357
157,2016-17,24,TOR,NBA,Lucas Nogueira,57,6,1088,3.4,5.2,3.3,4.8,0.1,0.4,1.5,2.2,2.7,5.4,8.1,1.4,1.7,2.9,1.5,4.5,8.4,0.66,0.694,0.25,0.67,0.657,0.682
158,2016-17,22,TOT,NBA,Nerlens Noel,51,19,1047,6.3,10.6,6.3,10.6,0,0,2.6,3.8,3.2,6.9,10.1,1.7,2.2,1.7,1.8,4.3,15.3,0.595,0.597,0,0.595,0.694,0.622
159,2016-17,31,NYK,NBA,Joakim Noah,46,46,1015,3.5,7.2,3.5,7.1,0,0,1.2,2.8,5.7,8.5,14.3,3.7,1.1,1.3,2.1,4.5,8.2,0.49,0.493,0,0.49,0.436,0.491
160,2016-17,27,TOT,NBA,Andrew Nicholson,38,0,342,4.5,11.7,4,8.8,0.5,2.8,0.9,1.5,1.6,4.8,6.4,1.1,1.7,0.6,1.8,5.8,10.5,0.387,0.452,0.185,0.41,0.643,0.427
Rk,Season,Age,Tm,Lg,Player,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
161,2016-17,23,IND,NBA,Georges Niang,23,0,93,3.5,13.9,3.1,9.3,0.4,4.6,0.8,0.8,0.8,5.8,6.6,1.9,1.2,0,1.9,2.3,8.1,0.25,0.333,0.083,0.264,1,0.285
162,2016-17,24,UTA,NBA,Raul Neto,40,0,346,4.3,9.5,3.2,6.2,1,3.2,0.8,0.9,0.4,2.7,3.1,3.5,2.2,0.5,1.6,5,10.4,0.451,0.517,0.323,0.505,0.889,0.527
163,2016-17,34,DEN,NBA,Jameer Nelson,75,39,2045,4.7,10.6,2.9,5.8,1.9,4.8,0.8,1.1,0.5,2.9,3.4,6.8,1,0.1,2.3,3.5,12.1,0.444,0.489,0.388,0.531,0.714,0.544
164,2016-17,32,ATL,NBA,Gary Neal,2,0,18,0,14,0,10,0,4,8,8,0,2,2,2,0,0,0,2,8,0,0,0,0,1,0.228
165,2016-17,24,NYK,NBA,Maurice Ndour,32,4,331,4.2,9.4,4.1,8.6,0.1,0.8,2.1,2.8,2.4,4.6,7,0.9,1.6,0.9,1.3,3.3,10.7,0.453,0.481,0.143,0.459,0.731,0.503
166,2016-17,25,POR,NBA,Shabazz Napier,53,2,512,5.1,12.9,2.7,6.4,2.4,6.5,2.7,3.4,0.6,3.7,4.3,4.7,2.3,0.1,2.9,2.7,15.3,0.399,0.429,0.37,0.492,0.776,0.533
167,2016-17,24,LAL,NBA,Larry Nance,63,7,1442,4.7,9,4.5,8.1,0.2,0.9,1.5,2,3,6.2,9.2,2.4,2,1,1.4,3.7,11.2,0.526,0.554,0.278,0.54,0.738,0.567
168,2016-17,25,ATL,NBA,Mike Muscala,70,3,1237,4.9,9.8,3.6,6.6,1.3,3.2,1.4,1.9,2.2,4.8,7,2.8,0.9,1.2,1.6,2.8,12.7,0.504,0.546,0.418,0.573,0.766,0.596
169,2016-17,19,DEN,NBA,Jamal Murray,82,10,1764,6,14.9,3.7,7.9,2.3,7,2.2,2.4,0.8,3.5,4.4,3.5,1,0.5,2.3,2.5,16.6,0.404,0.466,0.334,0.483,0.883,0.518
170,2016-17,20,SAS,NBA,Dejounte Murray,38,8,322,5.6,13,4.6,10.4,1,2.6,2.3,3.4,0.7,4,4.7,5.4,0.9,0.7,4.2,3.2,14.5,0.431,0.441,0.391,0.47,0.7,0.503
171,2016-17,24,MIN,NBA,Shabazz Muhammad,78,1,1516,6.8,14.2,5.7,10.8,1.2,3.4,3.5,4.5,2,3.2,5.2,0.8,0.5,0.1,1.3,2,18.3,0.482,0.528,0.338,0.523,0.774,0.566
172,2016-17,20,DEN,NBA,Emmanuel Mudiay,55,41,1406,5.3,14.1,3.9,9.6,1.4,4.6,3.4,4.3,0.7,3.8,4.6,5.6,1,0.3,3.1,2.4,15.4,0.377,0.408,0.315,0.428,0.784,0.483
173,2016-17,30,LAL,NBA,Timofey Mozgov,54,52,1104,5.5,10.7,5.5,10.7,0,0,2.1,2.5,3.4,5.2,8.6,1.4,0.5,1,2.3,4.3,13.1,0.515,0.517,0,0.515,0.808,0.553
174,2016-17,26,NOP,NBA,Donatas Motiejunas,34,0,479,4.3,10.4,3.5,6.8,0.8,3.5,1.9,3.7,2,5.6,7.6,2.4,1.4,0.8,2.3,4.1,11.3,0.413,0.505,0.234,0.453,0.51,0.47
175,2016-17,31,TOT,NBA,Anthony Morrow,49,7,714,4.9,12.7,2.9,6,2.1,6.7,1.7,1.9,0.6,1,1.6,1.3,1.2,0.1,0.3,2.2,13.7,0.389,0.479,0.308,0.47,0.919,0.505
176,2016-17,27,WAS,NBA,Markieff Morris,76,76,2374,6.2,13.5,5.1,10.5,1.1,3,2.7,3.3,1.6,5.9,7.5,1.9,1.2,0.6,2,3.9,16.1,0.457,0.483,0.362,0.497,0.837,0.54
177,2016-17,27,DET,NBA,Marcus Morris,79,79,2565,5.9,14.1,4.3,9.1,1.7,5,2,2.6,1.1,4.1,5.1,2.2,0.7,0.4,1.2,2.4,15.5,0.418,0.466,0.331,0.477,0.784,0.508
178,2016-17,27,NOP,NBA,E'Twaun Moore,73,22,1820,5.6,12.2,4.1,8.1,1.5,4.1,1.1,1.5,0.7,2.4,3,3.2,1,0.6,1.2,2.6,13.8,0.457,0.501,0.37,0.519,0.77,0.537
179,2016-17,26,MIL,NBA,Greg Monroe,81,0,1823,7.6,14.3,7.6,14.3,0,0.1,3.5,4.7,3.3,7.2,10.5,3.7,1.8,0.8,2.8,3.3,18.8,0.533,0.536,0,0.533,0.741,0.572
180,2016-17,25,CHI,NBA,Nikola Mirotic,70,15,1679,5.5,13.4,2.8,5.3,2.8,8.1,2.1,2.7,1.3,6.9,8.2,1.6,1.1,1.2,1.7,2.7,16,0.413,0.52,0.342,0.516,0.773,0.546
Rk,Season,Age,Tm,Lg,Player,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
181,2016-17,31,ATL,NBA,Paul Millsap,69,67,2343,6.6,14.9,5.5,11.2,1.2,3.7,4.8,6.2,1.7,6.5,8.2,3.9,1.4,1,2.4,2.9,19.1,0.442,0.486,0.311,0.481,0.768,0.542
182,2016-17,29,PHO,NBA,Elijah Millsap,2,0,23,1.6,11,1.6,7.8,0,3.1,1.6,3.1,4.7,4.7,9.4,1.6,0,0,3.1,3.1,4.7,0.143,0.2,0,0.143,0.5,0.19
183,2016-17,28,SAS,NBA,Patty Mills,80,8,1754,5.6,12.7,2.6,5.5,3,7.3,1.4,1.6,0.5,2.4,2.9,5.7,1.3,0.1,2.1,2.2,15.6,0.44,0.474,0.414,0.558,0.825,0.578
184,2016-17,36,DEN,NBA,Mike Miller,20,0,151,2.1,5.5,0.2,0.7,1.9,4.8,0.5,0.5,0.5,8.6,9.1,5.2,0.5,0,3.1,2.1,6.7,0.391,0.333,0.4,0.565,1,0.586
185,2016-17,29,IND,NBA,C.J. Miles,76,29,1776,5.7,13.1,2.3,4.8,3.4,8.3,1.7,1.9,0.6,4,4.6,1,0.9,0.5,0.8,3.1,16.5,0.434,0.471,0.413,0.565,0.903,0.592
186,2016-17,25,MIL,NBA,Khris Middleton,29,23,889,6.1,13.5,4.3,9.3,1.8,4.2,3.3,3.7,0.4,4.5,5,4,1.7,0.3,2.6,3.2,17.3,0.45,0.459,0.433,0.518,0.88,0.57
187,2016-17,22,BOS,NBA,Jordan Mickey,25,1,141,3.8,8.7,3.8,8.4,0,0.3,2,3.6,3.3,5.4,8.7,1.8,0.8,1.5,2.3,3.1,9.7,0.441,0.455,0,0.441,0.571,0.473
188,2016-17,30,DAL,NBA,Salah Mejri,73,11,905,3.5,5.4,3.5,5.3,0,0.1,1.4,2.4,3.9,8.4,12.3,0.6,1.3,2.4,1.6,6,8.5,0.642,0.649,0.333,0.646,0.59,0.65
189,2016-17,29,ORL,NBA,Jodie Meeks,36,10,738,5,12.5,2.3,5.8,2.7,6.7,3.2,3.6,0.2,3.5,3.8,2.2,1.7,0.2,1.8,2,16,0.402,0.395,0.409,0.512,0.878,0.567
190,2016-17,29,MIA,NBA,Josh McRoberts,22,14,381,4.2,11.1,2.9,8.2,1.2,2.9,0.6,0.9,2.2,4.8,7,4.7,0.9,0.4,2.2,2.9,10.1,0.373,0.356,0.419,0.428,0.667,0.439
191,2016-17,25,CLE,NBA,Jordan McRae,37,4,384,5.4,14.1,3.7,9.3,1.7,4.8,2.5,3.2,0.6,3.3,3.8,1.8,0.7,0.6,1.3,2.9,15.1,0.387,0.404,0.353,0.447,0.794,0.488
192,2016-17,23,SAC,NBA,Ben McLemore,61,26,1176,5.5,12.8,3.5,7.6,2,5.2,2.1,2.8,0.6,3.4,3.9,1.6,0.9,0.2,1.9,3.3,15.2,0.43,0.462,0.382,0.507,0.753,0.538
193,2016-17,25,MIA,NBA,Rodney McGruder,78,65,1966,3.5,8.4,2.1,4.4,1.3,4,0.8,1.3,1.7,3,4.7,2.3,0.8,0.3,1,2.6,9.1,0.413,0.488,0.332,0.492,0.62,0.506
194,2016-17,29,GSW,NBA,JaVale McGee,77,10,739,10.1,15.5,10.1,15.4,0,0.1,2.7,5.4,4.9,7,11.9,0.8,0.9,3.3,1.9,5.3,23,0.652,0.658,0,0.652,0.505,0.642
195,2016-17,25,TOT,NBA,Doug McDermott,66,5,1508,5.3,11.9,3.5,6.9,1.8,5,1.7,2,0.5,3.8,4.3,1.4,0.3,0.1,0.9,1.9,14.1,0.447,0.502,0.37,0.524,0.845,0.554
196,2016-17,23,TOT,NBA,K.J. McDaniels,49,0,505,5.5,12,4.1,7.3,1.4,4.7,2.3,2.7,1.1,4.8,5.8,0.9,1.4,1.3,2.1,3.5,14.7,0.456,0.553,0.303,0.515,0.842,0.555
197,2016-17,21,TOT,NBA,Chris McCullough,16,0,80,7.2,14.4,6.8,11.3,0.5,3.2,1.4,2.3,4.1,4.5,8.6,0.9,0.9,0.9,1.4,3.2,16.2,0.5,0.6,0.143,0.516,0.6,0.526
198,2016-17,24,PHI,NBA,T.J. McConnell,81,51,2133,4,8.6,3.8,7.7,0.2,0.9,1.2,1.5,0.7,3.6,4.2,9,2.3,0.2,2.7,2.3,9.4,0.461,0.492,0.2,0.472,0.811,0.504
199,2016-17,25,POR,NBA,CJ McCollum,80,80,2796,8.9,18.6,6.5,12.9,2.4,5.7,3.5,3.8,0.8,2.9,3.7,3.7,0.9,0.5,2.2,2.6,23.7,0.48,0.506,0.421,0.544,0.912,0.585
200,2016-17,21,GSW,NBA,Patrick McCaw,71,20,1074,3.6,8.2,2.2,4.1,1.4,4.1,1,1.2,0.7,2.6,3.4,2.6,1.1,0.5,1.2,2.1,9.5,0.433,0.533,0.333,0.516,0.784,0.54
201,2016-17,24,GSW,NBA,James Michael McAdoo,52,2,457,4.9,9.2,4.7,8.6,0.2,0.6,1.7,3.3,2.7,4.5,7.2,1.4,1.4,2.3,1.5,3.7,11.6,0.53,0.55,0.25,0.538,0.5,0.543
202,2016-17,30,LAC,NBA,Luc Mbah a Moute,80,76,1787,3.8,7.6,3,5.4,0.9,2.2,1.2,1.8,0.9,2.5,3.4,0.8,1.6,0.7,0.9,2.5,9.8,0.505,0.552,0.391,0.562,0.678,0.581
203,2016-17,30,DAL,NBA,Wesley Matthews,73,73,2495,4.8,12.2,2.3,5.3,2.5,6.9,2.1,2.6,0.3,3.5,3.7,3,1.1,0.2,1.5,2.3,14.2,0.393,0.432,0.363,0.496,0.816,0.533
204,2016-17,22,MEM,NBA,Jarell Martin,42,3,558,3.7,9.7,3.2,8.1,0.6,1.6,2.6,3.2,2.7,7.7,10.5,0.5,1.1,0.6,1.8,5.9,10.6,0.384,0.389,0.36,0.414,0.8,0.477
205,2016-17,28,DET,NBA,Boban Marjanovic,35,0,293,8.8,16.2,8.8,16.2,0,0,5.8,7.1,5.7,10.3,16,1.1,0.7,1.5,1.2,3.1,23.5,0.545,0.545,,0.545,0.81,0.606
206,2016-17,19,MIL,NBA,Thon Maker,57,34,562,5.3,11.6,3.5,6.9,1.8,4.7,2,3.1,2.6,4.7,7.3,1.5,0.6,1.7,1.1,5.4,14.5,0.459,0.514,0.378,0.536,0.653,0.558
207,2016-17,30,WAS,NBA,Ian Mahinmi,31,0,555,4.2,7.2,4.2,7.2,0,0,2.8,4.9,3,6.7,9.7,1.2,2.1,1.6,2.2,5.8,11.2,0.586,0.586,,0.586,0.573,0.601
208,2016-17,26,UTA,NBA,Shelvin Mack,55,9,1205,5.1,11.4,4,7.8,1.1,3.6,1.6,2.3,0.6,3.1,3.7,4.6,1.3,0.1,2.7,3,12.8,0.446,0.51,0.308,0.495,0.688,0.518
209,2016-17,24,WAS,NBA,Sheldon Mac,30,3,287,3.8,9.4,2.9,5.6,0.9,3.8,2.9,3.4,0.5,3.8,4.3,1.9,1,0.3,0.6,2.1,11.3,0.4,0.511,0.233,0.447,0.852,0.518
210,2016-17,21,UTA,NBA,Trey Lyles,71,4,1158,4.9,13.6,2.9,7.3,2,6.3,1.8,2.5,1.5,5.8,7.3,2.1,0.8,0.6,2,3,13.7,0.362,0.4,0.319,0.436,0.722,0.464
211,2016-17,21,PHI,NBA,Timothe Luwawu-Cabarrot,69,19,1190,4.4,10.9,2.9,6.1,1.5,4.9,3.2,3.7,0.8,3.8,4.5,2.3,1,0.3,2.2,4.7,13.5,0.402,0.475,0.311,0.471,0.854,0.536
212,2016-17,34,MIN,NBA,John Lucas III,5,0,11,3.3,13.1,3.3,9.8,0,3.3,0,0,0,0,0,3.3,6.5,0,0,0,6.5,0.25,0.333,0,0.25,,0.25
213,2016-17,30,TOR,NBA,Kyle Lowry,60,60,2244,6.8,14.7,3.7,7.2,3.1,7.5,4.8,5.9,0.8,3.8,4.6,6.7,1.4,0.3,2.8,2.7,21.6,0.464,0.518,0.412,0.569,0.819,0.623
214,2016-17,28,CLE,NBA,Kevin Love,60,60,1885,7.1,16.6,4.3,9.1,2.8,7.4,4.9,5.6,2.8,9.9,12.7,2.2,1,0.4,2.3,2.4,21.8,0.427,0.471,0.373,0.51,0.871,0.573
215,2016-17,28,CHI,NBA,Robin Lopez,81,81,2271,6.1,12.3,6.1,12.3,0,0,1.2,1.6,3.9,4.4,8.2,1.3,0.3,1.9,1.4,2.4,13.3,0.493,0.494,0,0.493,0.721,0.511
216,2016-17,28,BRK,NBA,Brook Lopez,75,75,2222,9,19,6.8,12.7,2.2,6.3,4.8,5.9,2,4.6,6.5,2.9,0.6,2,3,3.1,24.9,0.474,0.536,0.346,0.531,0.81,0.578
217,2016-17,20,GSW,NBA,Kevon Looney,53,4,447,4.5,8.6,4.3,7.9,0.2,0.7,1.7,2.7,3.5,6.4,10,2.3,1.2,1.4,1.4,5.2,10.9,0.523,0.551,0.222,0.533,0.618,0.553
218,2016-17,24,PHI,NBA,Shawn Long,18,0,234,9.4,16.8,8.3,13.8,1.1,2.9,2.9,5.4,6.3,6.8,13.1,2,1.4,1.4,2,7.5,22.8,0.56,0.6,0.368,0.592,0.543,0.595
219,2016-17,31,GSW,NBA,Shaun Livingston,76,3,1345,4.6,8.5,4.6,8.4,0,0.1,1.1,1.6,0.7,3.3,4,3.7,1,0.5,1.7,3.2,10.4,0.547,0.55,0.333,0.549,0.7,0.568
220,2016-17,28,BRK,NBA,Jeremy Lin,36,33,883,7.1,16.3,4.8,9.9,2.4,6.4,4.7,5.7,0.4,5.1,5.5,7.5,1.7,0.6,3.5,3.2,21.3,0.438,0.48,0.372,0.51,0.816,0.566
Rk,Season,Age,Tm,Lg,Player,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
221,2016-17,26,POR,NBA,Damian Lillard,75,75,2694,8.8,19.9,6,12.1,2.9,7.7,6.5,7.3,0.6,4.3,4.9,5.9,0.9,0.3,2.6,2,27,0.444,0.492,0.37,0.516,0.895,0.586
222,2016-17,28,TOT,NBA,DeAndre Liggins,62,19,777,2.5,6.6,1.8,4.4,0.8,2.1,1.2,1.9,0.9,4.1,5,2.5,2.2,0.6,1.9,3.8,7,0.387,0.396,0.37,0.447,0.625,0.476
223,2016-17,22,BRK,NBA,Caris LeVert,57,26,1237,5,11.1,3.3,5.7,1.7,5.4,1.9,2.7,0.7,4.8,5.5,3.2,1.4,0.2,1.7,2.6,13.6,0.45,0.571,0.321,0.528,0.72,0.556
224,2016-17,27,DET,NBA,Jon Leuer,75,34,1944,5.7,12,4.8,8.9,0.9,3.1,1.8,2.1,1.9,5.6,7.4,2.1,0.6,0.5,1.2,2.7,14.2,0.48,0.545,0.293,0.518,0.867,0.551
225,2016-17,24,POR,NBA,Meyers Leonard,74,12,1222,4.3,11.1,2.1,4.9,2.2,6.3,1,1.2,0.8,6.2,7,2.1,0.4,0.8,1,5.1,11.8,0.386,0.436,0.347,0.484,0.875,0.507
226,2016-17,25,SAS,NBA,Kawhi Leonard,74,74,2474,9.3,19.1,7.1,13.5,2.1,5.6,6.8,7.8,1.2,5.1,6.3,3.8,1.9,0.8,2.2,1.8,27.5,0.485,0.529,0.38,0.541,0.88,0.61
227,2016-17,23,PHO,NBA,Alex Len,77,34,1560,5.3,10.7,5.2,10.4,0.1,0.3,3.5,4.8,3.6,8.2,11.8,1,0.9,2.3,2.4,5.6,14.1,0.497,0.503,0.25,0.5,0.721,0.553
228,2016-17,33,SAS,NBA,David Lee,79,10,1477,6,10.2,6,10.2,0,0,1.9,2.8,3.6,7.1,10.7,3,0.8,1,2,3,14,0.59,0.59,,0.59,0.708,0.613
229,2016-17,31,NYK,NBA,Courtney Lee,77,74,2459,4.7,10.3,3.1,6.4,1.6,3.9,1.2,1.4,0.8,3,3.8,2.6,1.2,0.4,1,2.1,12.2,0.456,0.49,0.401,0.533,0.867,0.559
230,2016-17,22,POR,NBA,Jake Layman,35,1,249,3.8,12.9,1.9,5.5,1.9,7.4,1.9,2.5,0.9,2.6,3.5,1.6,1.3,0.4,1.6,3.2,11.3,0.292,0.342,0.255,0.365,0.765,0.404
231,2016-17,29,SAC,NBA,Ty Lawson,69,24,1732,4.9,10.8,4.2,8.4,0.7,2.5,3.6,4.5,0.9,2.8,3.7,6.9,1.5,0.1,2.7,2.5,14.2,0.454,0.502,0.288,0.487,0.797,0.551
232,2016-17,21,MIN,NBA,Zach LaVine,47,47,1749,6.7,14.6,4.2,8.2,2.5,6.4,2.4,2.9,0.4,2.9,3.3,2.9,0.8,0.2,1.7,2.1,18.3,0.459,0.515,0.387,0.544,0.836,0.576
233,2016-17,25,TOT,NBA,Joffrey Lauvergne,70,1,980,5.4,12.3,4.2,8.7,1.2,3.6,1.7,2.7,2.6,6.6,9.2,2.6,0.9,0.2,2.1,3,13.8,0.44,0.483,0.337,0.49,0.63,0.509
234,2016-17,27,SAS,NBA,Nicolas Laprovittola,18,3,174,4.1,9.7,2.1,4.1,2.1,5.6,1.9,1.9,0.2,1.9,2.1,5.8,0.8,0.2,3.9,3.9,12.2,0.426,0.5,0.37,0.532,1,0.579
235,2016-17,24,CHO,NBA,Jeremy Lamb,62,5,1143,7.1,15.5,5.8,10.9,1.3,4.6,3.5,4.1,0.9,7.4,8.3,2.4,0.9,0.7,1.3,3.1,19,0.46,0.536,0.281,0.502,0.853,0.55
236,2016-17,20,SAC,NBA,Skal Labissiere,33,12,612,6.9,12.8,6.7,12.4,0.2,0.5,3.1,4.4,3,6.5,9.5,1.6,0.9,0.8,2.2,3.8,17,0.537,0.543,0.375,0.544,0.703,0.577
237,2016-17,27,NYK,NBA,Mindaugas Kuzminskas,68,5,1016,5.6,13.1,3.7,7.1,1.9,6,1.9,2.4,1.7,2.8,4.5,2.4,1,0.4,1.8,2.8,15.1,0.428,0.517,0.321,0.501,0.809,0.533
238,2016-17,27,SAC,NBA,Kosta Koufos,71,62,1419,5.5,9.9,5.5,9.9,0,0,1,1.6,3,7.2,10.2,1.2,0.9,1.2,1.5,4.4,11.9,0.551,0.552,0,0.551,0.613,0.56
239,2016-17,35,TOT,NBA,Kyle Korver,67,22,1753,4.9,10.6,1.6,3.2,3.3,7.4,0.8,0.9,0.1,3.7,3.8,2.3,0.7,0.4,1.4,2.2,13.9,0.464,0.494,0.451,0.621,0.905,0.635
240,2016-17,25,PHO,NBA,Brandon Knight,54,5,1140,6.6,16.6,5.2,12.2,1.4,4.4,4.2,4.9,0.8,2.9,3.7,4.1,0.9,0.2,2.8,2.7,18.8,0.398,0.425,0.324,0.441,0.857,0.502
Rk,Season,Age,Tm,Lg,Player,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
241,2016-17,27,BRK,NBA,Sean Kilpatrick,70,24,1754,6.3,15.1,4.1,8.8,2.2,6.3,4.2,5,0.5,5.3,5.7,3.2,0.9,0.1,2.8,2.4,18.9,0.415,0.468,0.341,0.486,0.843,0.546
242,2016-17,23,CHO,NBA,Michael Kidd-Gilchrist,81,81,2349,4.5,9.5,4.5,9.3,0,0.1,2.3,3,2.4,6.3,8.7,1.7,1.2,1.2,0.9,2.9,11.4,0.477,0.483,0.111,0.478,0.784,0.528
243,2016-17,25,ATL,NBA,Ryan Kelly,16,0,110,2.6,9.2,1.3,5.9,1.3,3.3,1.6,2,0.3,5.6,5.9,2.6,1.3,1.6,1.3,1.6,8.2,0.286,0.222,0.4,0.357,0.833,0.408
244,2016-17,24,OKC,NBA,Enes Kanter,72,0,1533,9.4,17.3,9.3,16.4,0.1,0.9,5.3,6.7,4.6,6.7,11.3,1.6,0.8,0.9,2.9,3.6,24.3,0.545,0.568,0.132,0.549,0.786,0.599
245,2016-17,23,CHO,NBA,Frank Kaminsky,75,16,1954,5.9,14.8,3.8,8.3,2.1,6.5,2.2,2.9,1.1,5.1,6.2,3,0.8,0.6,1.4,2.6,16.1,0.399,0.455,0.328,0.471,0.756,0.502
246,2016-17,25,TOR,NBA,Cory Joseph,80,22,2003,5.4,11.9,4.5,9.5,0.9,2.4,1.7,2.2,0.9,3.3,4.2,4.8,1.2,0.2,1.9,2.5,13.3,0.452,0.477,0.356,0.489,0.77,0.518
247,2016-17,28,LAC,NBA,DeAndre Jordan,81,81,2570,5.8,8.1,5.8,8.1,0,0,2.9,6,4.2,11.4,15.6,1.3,0.7,1.9,1.6,3,14.4,0.714,0.717,0,0.714,0.482,0.673
248,2016-17,20,MIN,NBA,Tyus Jones,60,0,774,3.5,8.4,2.3,5,1.2,3.4,1.5,2,0.5,2.7,3.1,7.3,2.2,0.2,1.8,2.3,9.7,0.414,0.454,0.356,0.486,0.767,0.523
