,PID,FGA,FGM,EFG_PCT,FGA_PG,AST-FGM,AST-3PM,AST_EFG,AST_EFG2,UAST-FGM,UAST-3PM,UAST_EFG,PLAYER,T_FGA_FREQ,T_EFG,wtd_T_EFG,VT_FGA_FREQ,VT_EFG,wtd_VT_EFG,RA_FGM,RA_PCT_AST_FGM,RA_FGA,RA_EFG,RA_EFG2,O_FGA_FREQ,O_EFG,wtd_O_EFG,WO_FGA_FREQ,WO_EFG,wtd_WO_EFG,wtd_WO_EFG2,wtd_O_EFG2,EAZY_EFG,BIG_EFG,BIG_EFG2,BIG_EFG3,resid
60,1626161,773,388,0.504,10.6,264,3,0.34346701164294957,0.007152758373189905,124,0,0.16041397153945666,"Cauley-Stein, Willie",0.473,0.5529999999999999,0.26156899999999994,0.185,0.6,0.111,263,0.711,409,0.24190556274256145,0.12046989682438199,0.17800000000000002,0.52,0.09256000000000002,0.165,0.539,0.08893500000000001,-0.053343636111111065,-0.05290004444444445,0.19171689359637775,0.3122831064036222,0.4826210253579836,0.37256899999999993,-0.029272407940941103
61,1628463,152,67,0.546,3.9,56,32,0.47368421052631576,0.1373699572565561,11,0,0.07236842105263158,"Cavanaugh, Tyler",0.201,0.679,0.13647900000000002,0.065,0.33299999999999996,0.021644999999999998,24,0.625,44,0.09868421052631579,-0.02275145539186367,0.158,0.545,0.08611,0.5760000000000001,0.613,0.353088,0.21080936388888893,-0.05935004444444446,0.2528916052631579,0.29310839473684214,0.27992217869086317,0.15812400000000001,-0.02072145630809963
62,201596,443,168,0.439,6.7,76,44,0.22121896162528218,-0.11509529164447749,92,9,0.2178329571106095,"Chalmers, Mario",0.292,0.479,0.139868,0.114,0.36200000000000004,0.041268000000000006,62,0.27399999999999997,117,0.03834762979683973,-0.08308803612133973,0.29,0.49200000000000005,0.14268,0.304,0.49200000000000005,0.149568,0.007289363888888928,-0.0027800444444444627,0.1379536478555305,0.3010463521444695,0.6326740083213728,0.181136,-0.02437034326449322
63,2199,187,121,0.647,4.1,81,0,0.43315508021390375,0.09684082694414409,40,0,0.21390374331550802,"Chandler, Tyson",0.525,0.6629999999999999,0.34807499999999997,0.23199999999999998,0.5710000000000001,0.132472,118,0.669,179,0.4221497326203209,0.30071406670214146,0.166,0.7,0.1162,0.077,0.929,0.071533,-0.07074563611111108,-0.029260044444444466,0.26075945320855615,0.3862405467914439,0.34945078690927,0.48054699999999995,0.07158306400621489
64,201163,631,281,0.515,8.5,177,83,0.3462757527733756,0.009961499503615912,104,5,0.1687797147385103,"Chandler, Wilson",0.395,0.506,0.19987000000000002,0.14,0.5710000000000001,0.07994000000000001,134,0.552,219,0.11722345483359747,-0.004212211084581988,0.331,0.505,0.167155,0.135,0.652,0.08802000000000001,-0.054258636111111064,0.021694955555555534,0.17966855190174325,0.33533144809825677,0.5418143921365216,0.27981,0.002466067026709151
65,1627737,477,202,0.48200000000000004,6.6,157,56,0.38784067085953877,0.051526417589779105,45,0,0.09433962264150944,"Chriss, Marquese",0.262,0.61,0.15982,0.106,0.522,0.055332,113,0.6809999999999999,186,0.1613270440251572,0.03989137810697775,0.182,0.5379999999999999,0.09791599999999999,0.451,0.48,0.21648,0.07420136388888893,-0.047544044444444475,0.215890928721174,0.26610907127882605,0.36392488485879876,0.21515199999999998,-0.058893808259993075
66,203546,495,222,0.511,6.7,138,50,0.3292929292929293,-0.007021323976830363,84,12,0.18181818181818182,"Clark, Ian",0.287,0.519,0.148953,0.087,0.65,0.056549999999999996,58,0.7070000000000001,91,0.08284040404040406,-0.0385952618777754,0.222,0.539,0.11965800000000001,0.40399999999999997,0.546,0.220584,0.07830536388888892,-0.02580204444444445,0.18809383333333335,0.32290616666666666,0.5041132664101613,0.205503,-0.00251052874229607
67,203903,954,430,0.509,11.8,177,89,0.2321802935010482,-0.10413395976871145,253,23,0.2772536687631027,"Clarkson, Jordan",0.373,0.528,0.196944,0.094,0.547,0.051418000000000005,161,0.304,269,0.05130398322851153,-0.07013168268966793,0.33899999999999997,0.515,0.174585,0.19399999999999998,0.594,0.11523599999999998,-0.0270426361111111,0.029124955555555526,0.14332631918238992,0.3656736808176101,0.681183323013935,0.24836200000000003,0.019152376031323526
68,1628381,545,314,0.591,7.4,237,16,0.44954128440366975,0.11322703113391008,77,0,0.14128440366972478,"Collins, John",0.444,0.696,0.30902399999999997,0.247,0.579,0.143013,250,0.728,361,0.3339449541284404,0.21250928821026094,0.17600000000000002,0.669,0.11774400000000002,0.133,0.562,0.074746,-0.06753263611111107,-0.02771604444444445,0.24399405963302756,0.3470059403669724,0.3605123612113844,0.45203699999999997,0.01869253386700448
69,1628380,289,115,0.45799999999999996,4.4,86,34,0.356401384083045,0.020087130813285337,29,1,0.10207612456747404,"Collins, Zach",0.316,0.5,0.158,0.11900000000000001,0.469,0.055811,50,0.72,88,0.1245674740484429,0.0031318081302634387,0.16,0.45299999999999996,0.07247999999999999,0.405,0.48200000000000004,0.19521000000000002,0.052931363888888944,-0.07298004444444448,0.18716471453287198,0.270835285467128,0.45482974161200673,0.213811,-0.04506364492853182
70,1627858,99,38,0.40399999999999997,3.1,14,4,0.16161616161616163,-0.17469809165359804,24,0,0.24242424242424243,"Collinsworth, Kyle",0.395,0.529,0.20895500000000003,0.29100000000000004,0.44,0.12804000000000001,21,0.28600000000000003,43,0.06066666666666667,-0.060768999251512794,0.09300000000000001,0.5,0.04650000000000001,0.221,0.368,0.081328,-0.06095063611111108,-0.09896004444444445,0.08752770707070708,0.3164722929292929,0.7993777714606662,0.33699500000000004,0.005952968845500006
71,201954,638,316,0.5710000000000001,9.2,142,77,0.2829153605015674,-0.05339889276819226,174,19,0.28761755485893414,"Collison, Darren",0.255,0.516,0.13158,0.057999999999999996,0.35700000000000004,0.020706000000000002,104,0.39399999999999996,164,0.0642257053291536,-0.05720996058902586,0.341,0.615,0.209715,0.34600000000000003,0.6829999999999999,0.236318,0.09403936388888892,0.06425495555555555,0.19829351645768026,0.37270648354231983,0.5233145339127736,0.152286,0.036944391379767016
72,1626192,390,165,0.518,4.8,132,69,0.4269230769230769,0.09060882365331724,33,5,0.09102564102564102,"Connaughton, Pat",0.281,0.597,0.16775700000000002,0.068,0.66,0.04488,62,0.742,104,0.11795897435897436,-0.003476691559205103,0.377,0.562,0.21187400000000003,0.273,0.465,0.12694500000000003,-0.015333636111111049,0.06641395555555557,0.22092526282051284,0.2970747371794872,0.37978754846144336,0.21263700000000002,-0.020479456696747056
73,1626188,252,122,0.575,7.6,66,35,0.33134920634920634,-0.004965046920553329,56,11,0.24404761904761904,"Cook, Quinn",0.3,0.5710000000000001,0.1713,0.052000000000000005,0.583,0.030316,27,0.556,50,0.059571428571428574,-0.06186423734675089,0.318,0.662,0.210516,0.33,0.61,0.2013,0.05902136388888893,0.06505595555555554,0.20068415873015874,0.3743158412698412,0.5177519648228597,0.20161600000000002,0.04517480302958604
74,202326,864,406,0.53,18.0,222,98,0.3136574074074074,-0.02265684586235228,184,6,0.21643518518518517,"Cousins, DeMarcus",0.349,0.605,0.21114499999999997,0.179,0.563,0.10077699999999999,230,0.457,377,0.12165509259259259,0.00021942667441313124,0.218,0.494,0.107692,0.254,0.593,0.150622,0.008343363888888927,-0.03776804444444447,0.173406625,0.356593375,0.5818620997434948,0.311922,-0.015584513735190098
75,203496,836,345,0.534,10.5,312,197,0.4910287081339713,0.15471445486421165,33,6,0.0430622009569378,"Covington, Robert",0.303,0.578,0.17513399999999998,0.066,0.442,0.029172,107,0.804,167,0.1029043062200957,-0.018531359698083755,0.37799999999999995,0.552,0.20865599999999998,0.253,0.601,0.152053,0.009774363888888915,0.06319595555555552,0.23866050358851673,0.29533949641148327,0.3248465853894277,0.204306,-0.04580220206293645
76,203459,827,337,0.529,11.0,290,189,0.4649334945586457,0.12861924128888602,47,12,0.06408706166868199,"Crabbe, Allen",0.32299999999999995,0.53,0.17118999999999998,0.076,0.5,0.038,60,0.767,84,0.05564691656590085,-0.0657887493522786,0.33,0.568,0.18744,0.271,0.555,0.150405,0.008126363888888932,0.04197995555555553,0.21460635278113663,0.3143936472188634,0.4160631886189482,0.20919,-0.028817130606274333
77,1628470,137,62,0.515,3.5,46,17,0.3978102189781022,0.06149596570834254,16,0,0.11678832116788321,"Craig, Torrey",0.293,0.667,0.195431,0.138,0.647,0.089286,40,0.6,66,0.17518248175182483,0.053746815833645364,0.366,0.5329999999999999,0.19507799999999997,0.203,0.46,0.09338,-0.048898636111111074,0.04961795555555551,0.21536267518248176,0.29963732481751826,0.3990378990135677,0.284717,-0.012537262746849076
78,2037,742,308,0.485,9.3,123,76,0.2169811320754717,-0.11933312119428796,185,28,0.26819407008086255,"Crawford, Jamal",0.47600000000000003,0.44299999999999995,0.210868,0.081,0.424,0.034344,29,0.172,55,0.006722371967654986,-0.11471329395052447,0.342,0.569,0.194598,0.10099999999999999,0.562,0.056762,-0.08551663611111107,0.04913795555555553,0.11876587601078167,0.3662341239892183,0.7554250957003679,0.24521199999999999,0.030058215956521805
79,203109,671,271,0.486,8.4,232,102,0.4217585692995529,0.08544431602979324,39,8,0.06408345752608048,"Crowder, Jae",0.259,0.503,0.130277,0.047,0.5329999999999999,0.025050999999999997,120,0.8079999999999999,192,0.14450074515648284,0.02306507923830338,0.38799999999999996,0.498,0.19322399999999998,0.305,0.531,0.16195500000000002,0.019676363888888937,0.047763955555555515,0.2303595786140089,0.2556404213859911,0.3100502852874589,0.155328,-0.07681114381541293
80,201967,364,164,0.53,5.0,147,57,0.48214285714285715,0.14582860387309748,17,1,0.04807692307692308,"Cunningham, Dante",0.313,0.618,0.193434,0.068,0.565,0.038419999999999996,86,0.8140000000000001,138,0.19231868131868132,0.07088301540050186,0.204,0.5429999999999999,0.11077199999999998,0.41600000000000004,0.539,0.22422400000000003,0.08194536388888896,-0.03468804444444448,0.25236438461538463,0.2776356153846154,0.2660310612819562,0.231854,-0.040746210231906055
81,201939,864,428,0.618,16.9,221,131,0.3315972222222222,-0.004717031047537457,207,81,0.2864583333333333,"Curry, Stephen",0.292,0.565,0.16498,0.11,0.597,0.06566999999999999,113,0.48700000000000004,174,0.06369328703703704,-0.05774237888114242,0.307,0.639,0.19617300000000001,0.29100000000000004,0.71,0.20661000000000002,0.06433136388888894,0.05071295555555555,0.1995183773148148,0.4184816226851852,0.5654150904842353,0.23064999999999997,0.05085570852157473
82,203584,575,232,0.563,7.3,203,169,0.5,0.16368574673024033,29,14,0.06260869565217392,"Daniels, Troy",0.275,0.516,0.14190000000000003,0.03,0.353,0.010589999999999999,13,0.6920000000000001,29,0.01564521739130435,-0.10579044852687511,0.45299999999999996,0.579,0.26228699999999994,0.242,0.6779999999999999,0.16407599999999997,0.021797363888888893,0.11682695555555547,0.23550205434782606,0.3274979456521739,0.3664803823521904,0.15249000000000001,-0.0004016449776504394
83,203076,1462,780,0.552,19.5,558,50,0.3987688098495212,0.06245455657976151,222,5,0.15355677154582764,"Davis, Anthony",0.44,0.616,0.27104,0.162,0.603,0.097686,441,0.7509999999999999,603,0.2265328317373461,0.10509716581916663,0.24100000000000002,0.504,0.12146400000000002,0.157,0.507,0.079599,-0.06267963611111108,-0.023996044444444448,0.20659116039671682,0.3454088396032832,0.47112395815662744,0.368726,-0.032976287184060926
84,1627738,265,161,0.608,4.3,124,0,0.4679245283018868,0.13161027503212713,37,0,0.13962264150943396,"Davis, Deyonta",0.45899999999999996,0.6579999999999999,0.30202199999999996,0.153,0.6409999999999999,0.09807299999999998,121,0.7440000000000001,161,0.3397132075471699,0.21827754162899043,0.22699999999999998,0.638,0.14482599999999998,0.161,0.512,0.082432,-0.05984663611111107,-0.0006340444444444815,0.2587239339622642,0.3492760660377358,0.31859286389443797,0.4000949999999999,0.033790951512219614
85,202334,292,170,0.5820000000000001,3.7,98,0,0.3356164383561644,-0.0006978149135952738,72,0,0.2465753424657534,"Davis, Ed",0.602,0.667,0.401534,0.309,0.5379999999999999,0.16624199999999997,144,0.5489999999999999,227,0.2707397260273972,0.14930406010921776,0.077,0.85,0.06545,0.012,1.0,0.012,-0.13027863611111107,-0.08001004444444447,0.1709515410958904,0.4110484589041097,0.6436824353599331,0.567776,0.09804623959945513
86,201942,1413,645,0.488,17.7,206,60,0.1670205237084218,-0.16929372956133787,439,29,0.32094833687190377,"DeRozan, DeMar",0.46799999999999997,0.5329999999999999,0.24944399999999994,0.134,0.5670000000000001,0.07597800000000002,209,0.34,323,0.05029016277423921,-0.07114550314394025,0.316,0.46799999999999997,0.147888,0.08199999999999999,0.514,0.042148,-0.10013063611111109,0.0024279555555555277,0.10183667162066525,0.38616332837933476,0.8261419132608337,0.325422,0.015226887254575494
87,203473,477,250,0.5770000000000001,7.7,210,50,0.49266247379454925,0.15634822052478958,40,0,0.08385744234800839,"Dedmon, Dewayne",0.34299999999999997,0.621,0.21300299999999997,0.098,0.622,0.060956,115,0.748,148,0.180335429769392,0.05889976385121255,0.295,0.5479999999999999,0.16165999999999997,0.264,0.591,0.156024,0.013745363888888917,0.016199955555555506,0.2476704758909853,0.3293295241090148,0.3318066961795535,0.27395899999999995,-0.00022533000138397208
88,1626155,259,128,0.514,3.5,93,9,0.3764478764478765,0.040133623178116806,35,1,0.13706563706563707,"Dekker, Sam",0.369,0.528,0.194832,0.166,0.775,0.12865000000000001,103,0.738,157,0.29349034749034747,0.17205468157216802,0.22,0.736,0.16192,0.245,0.271,0.06639500000000001,-0.07588363611111107,0.016459955555555544,0.22456330598455598,0.28943669401544403,0.36123537580527065,0.32348200000000005,-0.022737893548923305
89,1627098,285,109,0.46299999999999997,5.3,59,34,0.26666666666666666,-0.069647586603093,50,12,0.19649122807017544,"Delaney, Malcolm",0.308,0.43799999999999994,0.13490399999999997,0.038,0.2,0.0076,29,0.414,58,0.042126315789473685,-0.07930935012870577,0.395,0.47100000000000003,0.18604500000000002,0.259,0.654,0.169386,0.02710736388888893,0.04058495555555555,0.16605599561403508,0.2969440043859649,0.5442646172873543,0.14250399999999996,-0.02267926884098731
90,203521,152,55,0.457,4.0,33,26,0.3026315789473684,-0.03368267432239125,22,3,0.15460526315789475,"Dellavedova, Matthew",0.254,0.375,0.09525,0.027999999999999997,0.0,0.0,7,0.28600000000000003,18,0.01317105263157895,-0.10826461328660052,0.303,0.628,0.190284,0.415,0.449,0.186335,0.04405636388888892,0.044823955555555545,0.17310540789473686,0.28389459210526313,0.5100669681645473,0.09525,-0.03034907480982224
91,1627767,176,102,0.58,3.4,84,0,0.4772727272727273,0.14095847400296763,18,0,0.10227272727272728,"Diallo, Cheick",0.503,0.654,0.32896200000000003,0.174,0.63,0.10962,70,0.8290000000000001,95,0.32971590909090914,0.2082802431727297,0.20600000000000002,0.625,0.12875,0.11599999999999999,0.5,0.057999999999999996,-0.08427863611111108,-0.01671004444444446,0.24843465909090912,0.33156534090909084,0.3317499633798582,0.438582,0.019804569214867118
92,203476,388,186,0.504,4.9,148,17,0.40335051546391754,0.06703626219415787,38,2,0.10051546391752578,"Dieng, Gorgui",0.256,0.62,0.15872,0.075,0.48100000000000004,0.036075,67,0.642,111,0.11086082474226805,-0.010574841175911412,0.259,0.532,0.13778800000000002,0.409,0.517,0.211453,0.06917436388888892,-0.0076720444444444424,0.21586308505154642,0.2881369149484536,0.386036259537309,0.194795,-0.02983109479792423
93,203915,838,324,0.47100000000000003,10.5,110,84,0.18138424821002386,-0.1549300050597358,214,57,0.2893794749403341,"Dinwiddie, Spencer",0.345,0.498,0.17181,0.096,0.507,0.048672,120,0.158,211,0.02262529832935561,-0.09881036758882385,0.365,0.46399999999999997,0.16935999999999998,0.19399999999999998,0.5770000000000001,0.111938,-0.030340636111111083,0.02389995555555552,0.12132688663484487,0.34967311336515516,0.7311810532041152,0.22048199999999998,0.008531414890735445
94,1628416,382,144,0.47100000000000003,6.8,91,59,0.31544502617801046,-0.02086922709174921,53,13,0.15575916230366493,"Dorsey, Tyler",0.29,0.41200000000000003,0.11948,0.065,0.391,0.025415,40,0.5,78,0.05235602094240838,-0.06907964497577108,0.33799999999999997,0.609,0.20584199999999997,0.307,0.523,0.160561,0.01828236388888893,0.060381955555555505,0.1835510117801047,0.28744898821989534,0.4822845526230759,0.144895,-0.038381523059211
95,1628422,161,72,0.516,3.7,54,22,0.40372670807453415,0.06741245480477448,18,0,0.11180124223602485,"Dotson, Damyean",0.268,0.47600000000000003,0.12756800000000001,0.051,0.625,0.031875,21,0.619,36,0.08073913043478262,-0.04069653548339684,0.45899999999999996,0.507,0.23271299999999998,0.223,0.614,0.136922,-0.0053566361111110905,0.08725295555555551,0.21352520962732918,0.30247479037267083,0.40738776123417797,0.159443,-0.010527428931983718
96,201609,1075,484,0.502,14.3,189,87,0.21627906976744185,-0.12003518350231782,295,24,0.2855813953488372,"Dragic, Goran",0.361,0.512,0.184832,0.102,0.583,0.05946599999999999,196,0.35700000000000004,332,0.06509023255813955,-0.056345433360039915,0.377,0.544,0.20508800000000002,0.161,0.494,0.07953400000000001,-0.06274463611111107,0.059627955555555556,0.14149782558139534,0.36050217441860466,0.6814972974179132,0.244298,0.0036354728787279522
97,203083,881,466,0.529,11.3,254,0,0.2883087400681044,-0.04800551320165525,212,0,0.24063564131668558,"Drummond, Andre",0.573,0.5489999999999999,0.31457699999999994,0.276,0.597,0.164772,396,0.53,629,0.23822928490351875,0.11679361898533928,0.107,0.591,0.063237,0.044000000000000004,0.556,0.024464000000000003,-0.11781463611111108,-0.08222304444444446,0.1535597562429058,0.3754402437570942,0.6602495747718715,0.4793489999999999,0.030988018321525646
98,1627739,666,286,0.462,12.8,69,27,0.12387387387387387,-0.21244037939588578,217,16,0.33783783783783783,"Dunn, Kris",0.34299999999999997,0.512,0.175616,0.10300000000000001,0.415,0.042745,102,0.196,194,0.030018018018018018,-0.09141764790016144,0.295,0.449,0.132455,0.259,0.531,0.137529,-0.004749636111111066,-0.013005044444444475,0.10596897297297297,0.35603102702702705,0.7836127078516026,0.218361,0.0053715635393044026
99,201142,1222,630,0.586,18.0,342,119,0.3285597381342062,-0.007754515135553475,288,54,0.25777414075286414,"Durant, Kevin",0.5,0.551,0.2755,0.076,0.64,0.04864,176,0.625,245,0.09001636661211129,-0.03141929930606817,0.312,0.614,0.191568,0.11199999999999999,0.795,0.08904,-0.053238636111111085,0.046107955555555524,0.17479602618657936,0.4112039738134206,0.6323044949971772,0.32414000000000004,0.03902608507823052
100,201961,700,285,0.569,9.1,253,215,0.515,0.17868574673024035,32,12,0.054285714285714284,"Ellington, Wayne",0.309,0.5529999999999999,0.17087699999999997,0.053,0.639,0.033867,38,0.684,61,0.03713142857142857,-0.08430423734675088,0.35200000000000004,0.546,0.19219200000000003,0.287,0.647,0.185689,0.043410363888888914,0.046731955555555565,0.23250310714285716,0.3364968928571428,0.384476171172066,0.20474399999999998,0.001148616564733529
101,203954,1056,510,0.514,16.8,256,61,0.2713068181818182,-0.06500743508794149,254,5,0.24289772727272727,"Embiid, Joel",0.32299999999999995,0.612,0.19767599999999996,0.153,0.568,0.086904,238,0.588,344,0.13252272727272726,0.011087061354547803,0.29100000000000004,0.528,0.15364800000000003,0.23199999999999998,0.5,0.11599999999999999,-0.026278636111111087,0.00818795555555557,0.16836938636363635,0.34563061363636366,0.5860110542889492,0.28457999999999994,-0.02158148465710319
102,203898,224,94,0.451,4.1,36,10,0.18303571428571427,-0.1532785389840454,58,4,0.26785714285714285,"Ennis, Tyler",0.418,0.56,0.23408,0.14400000000000002,0.44799999999999995,0.064512,56,0.304,103,0.076,-0.04543566591817946,0.214,0.36,0.07704,0.22399999999999998,0.478,0.10707199999999999,-0.03520663611111109,-0.06842004444444447,0.11078692857142856,0.34021307142857143,0.7533408854577804,0.298592,0.025555588643342453
103,203516,384,182,0.54,5.3,142,51,0.4361979166666667,0.09988366339690702,40,0,0.10416666666666667,"Ennis III, James",0.281,0.594,0.166914,0.106,0.5529999999999999,0.05861799999999999,100,0.72,155,0.1875,0.06606433408182054,0.319,0.591,0.188529,0.294,0.552,0.16228800000000002,0.020009363888888937,0.04306895555555554,0.24362872916666667,0.29637127083333337,0.31097368307682793,0.225532,-0.023252002393618854
104,1628393,253,89,0.381,5.3,40,11,0.17984189723320157,-0.1564723560365581,49,4,0.2015810276679842,"Evans, Jawun",0.379,0.465,0.176235,0.10099999999999999,0.348,0.03514799999999999,35,0.429,83,0.059347826086956525,-0.06208783983122294,0.256,0.38799999999999996,0.09932799999999999,0.264,0.433,0.11431200000000001,-0.027966636111111068,-0.04613204444444448,0.11320743083003952,0.26779256916996047,0.6736588764233366,0.211383,-0.05183070405699175
105,201936,809,366,0.523,15.6,112,55,0.17243510506798518,-0.1638791482017745,254,59,0.3504326328800989,"Evans, Tyreke",0.359,0.532,0.190988,0.14800000000000002,0.536,0.07932800000000001,200,0.245,375,0.06056860321384425,-0.06086706270433521,0.309,0.58,0.17922,0.184,0.6459999999999999,0.11886399999999998,-0.023414636111111095,0.033759955555555526,0.13277192707045735,0.39022807292954265,0.7374008914616652,0.270316,0.027981765077799037
106,202702,148,76,0.514,4.6,53,0,0.3581081081081081,0.021793854838348448,23,0,0.1554054054054054,"Faried, Kenneth",0.507,0.507,0.257049,0.20600000000000002,0.536,0.11041600000000001,54,0.741,93,0.2703648648648649,0.14892919894668544,0.17600000000000002,0.625,0.11000000000000001,0.11,0.733,0.08063,-0.061648636111111085,-0.03546004444444445,0.20477574324324324,0.3092242567567568,0.4403856267705217,0.36746500000000004,-0.007502305379190222
107,202324,702,395,0.573,9.1,313,14,0.45584045584045585,0.11952620257069618,82,0,0.1168091168091168,"Favors, Derrick",0.419,0.71,0.29749,0.155,0.6859999999999999,0.10633,275,0.745,374,0.2918447293447293,0.17040906342654988,0.244,0.5,0.122,0.182,0.446,0.081172,-0.061106636111111085,-0.023460044444444467,0.23771429629629628,0.3352857037037037,0.3676314145583095,0.40381999999999996,-6.257258870556726e-05
108,1626245,215,127,0.591,3.9,96,0,0.44651162790697674,0.11019737463721707,31,0,0.14418604651162792,"Felicio, Cristiano",0.51,0.7170000000000001,0.36567000000000005,0.222,0.721,0.160062,105,0.8,151,0.39069767441860465,0.2692620085004252,0.155,0.5329999999999999,0.08261499999999998,0.113,0.409,0.046217,-0.09606163611111107,-0.06284504444444448,0.24151032558139532,0.3494896744186047,0.37044729741791327,0.5257320000000001,0.03565982337366291
109,101109,552,224,0.479,6.7,70,59,0.1802536231884058,-0.15606063008135387,154,22,0.29891304347826086,"Felton, Raymond",0.282,0.469,0.132258,0.057,0.517,0.029469000000000002,54,0.111,102,0.010858695652173912,-0.11057697026600555,0.344,0.474,0.16305599999999998,0.317,0.5489999999999999,0.174033,0.031754363888888915,0.017595955555555515,0.1320503297101449,0.34694967028985507,0.6962872809029149,0.16172699999999998,0.02153297488089234
110,1627812,730,311,0.518,8.9,171,100,0.30273972602739724,-0.03357452724236243,140,34,0.21506849315068494,"Ferrell, Yogi",0.23399999999999999,0.589,0.13782599999999998,0.054000000000000006,0.42100000000000004,0.022734000000000004,67,0.418,124,0.03836438356164384,-0.08307128235653563,0.364,0.528,0.192192,0.348,0.5429999999999999,0.18896399999999997,0.04668536388888889,0.04673195555555554,0.18056502739726027,0.33743497260273975,0.5412284901544536,0.16055999999999998,0.0029143280506176983
111,1627827,121,46,0.46299999999999997,5.8,35,19,0.3677685950413223,0.031454341771562644,11,1,0.09504132231404959,"Finney-Smith, Dorian",0.159,0.611,0.097149,0.071,0.5,0.0355,19,0.526,27,0.08259504132231404,-0.03884062459586542,0.292,0.379,0.11066799999999999,0.478,0.528,0.252384,0.11010536388888892,-0.034792044444444475,0.20335390909090906,0.2596460909090909,0.3950729633798583,0.132649,-0.06204626166857935
112,1627854,497,209,0.51,6.2,166,84,0.41851106639839036,0.0821968131286307,43,5,0.09154929577464789,"Forbes, Bryn",0.32799999999999996,0.51,0.16727999999999998,0.033,0.5,0.0165,25,0.72,45,0.03621730382293763,-0.08521836209524183,0.36,0.5,0.18,0.278,0.598,0.166244,0.023965363888888924,0.03453995555555553,0.20024309255533201,0.309756907444668,0.45451622952216664,0.18378,-0.013590708613576696
113,203095,802,368,0.5379999999999999,14.1,245,107,0.3721945137157107,0.03588026044595105,123,20,0.1658354114713217,"Fournier, Evan",0.317,0.5920000000000001,0.18766400000000003,0.098,0.486,0.047628000000000004,125,0.664,201,0.10349127182044887,-0.01794439409773059,0.32899999999999996,0.528,0.17371199999999998,0.255,0.632,0.16116,0.01888136388888892,0.028251955555555514,0.20263944638403988,0.33536055361596007,0.47293081420733507,0.23529200000000003,-0.020678516183629425
114,1628368,797,328,0.441,10.9,90,29,0.13111668757841907,-0.2051975656913406,238,18,0.3099121706398996,"Fox, De'Aaron",0.371,0.5529999999999999,0.20516299999999998,0.102,0.46,0.046919999999999996,133,0.271,222,0.04522333751568381,-0.07621232840249564,0.31,0.419,0.12989,0.217,0.45,0.09765,-0.04462863611111108,-0.015570044444444459,0.10097000627352573,0.34002999372647424,0.7826085746493917,0.252083,-0.002766968228519906
115,101112,212,104,0.583,4.0,88,39,0.5070754716981132,0.1707612184283535,16,0,0.07547169811320754,"Frye, Channing",0.26,0.657,0.17082,0.063,0.6920000000000001,0.043596,34,0.765,43,0.12268867924528302,0.0012530133271035637,0.245,0.51,0.12495,0.433,0.589,0.25503699999999996,0.11275836388888888,-0.02051004444444446,0.252437787735849,0.33056221226415095,0.31873744880009847,0.214416,0.016318545349065572
116,201568,256,102,0.469,12.2,70,30,0.33203125,-0.0042830032697596665,32,6,0.13671875,"Gallinari, Danilo",0.228,0.564,0.12859199999999998,0.087,0.524,0.045588,32,0.6559999999999999,57,0.08199999999999999,-0.03943566591817947,0.49,0.45799999999999996,0.22441999999999998,0.195,0.511,0.09964500000000001,-0.04263363611111107,0.07895995555555552,0.18452406249999997,0.2844759375,0.4763923497434946,0.17417999999999997,-0.063700630766861
117,204038,340,126,0.48100000000000004,5.9,92,69,0.3720588235294118,0.03574457025965211,34,6,0.10882352941176471,"Galloway, Langston",0.284,0.415,0.11785999999999998,0.033,0.364,0.012012,9,0.444,16,0.011752941176470588,-0.10968272474170887,0.414,0.518,0.214452,0.26899999999999996,0.556,0.149564,0.007285363888888924,0.06899195555555554,0.1869569411764706,0.29404305882352944,0.4786608350376124,0.129872,-0.028063109624284432
118,201188,1033,434,0.473,14.2,321,106,0.36205227492739595,0.02573802165763628,113,3,0.11084220716360116,"Gasol, Marc",0.287,0.479,0.13747299999999998,0.08900000000000001,0.523,0.046547000000000005,111,0.7390000000000001,184,0.07940851887705712,-0.04202714704112234,0.253,0.41600000000000004,0.10524800000000001,0.371,0.5529999999999999,0.20516299999999998,0.0628843638888889,-0.040212044444444456,0.18796794845111325,0.2850320515488867,0.46661680593904153,0.18402,-0.07142083412084638
119,2200,627,287,0.49200000000000005,8.1,208,43,0.3660287081339713,0.029714454864211648,79,0,0.12599681020733652,"Gasol, Pau",0.359,0.5710000000000001,0.204989,0.142,0.536,0.076112,140,0.643,216,0.1435725677830941,0.02213690186491464,0.19699999999999998,0.44799999999999995,0.08825599999999999,0.302,0.508,0.153416,0.011137363888888918,-0.05720404444444448,0.18781831897926635,0.30418168102073373,0.48621532382642935,0.281101,-0.027028436570239456
120,200752,537,253,0.506,9.4,119,32,0.25139664804469275,-0.08491760522506692,134,5,0.2541899441340782,"Gay, Rudy",0.47100000000000003,0.531,0.250101,0.11900000000000001,0.59,0.07021,100,0.48,153,0.0893854748603352,-0.03205019105784426,0.25,0.504,0.126,0.16,0.524,0.08384000000000001,-0.05843863611111107,-0.019460044444444463,0.137655530726257,0.368344469273743,0.7008664768384667,0.320311,0.03175474537090295
