,GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,CFID,CFPARAMS,PID
0,Assisted Shot,Assisted,3,3,1.0,3,3,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,203580
1,Assisted Shot,Unassisted,4,4,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,2,2,2,2,1,1,1,2,1,2,1,46,Unassisted,203580
0,Assisted Shot,Assisted,254,254,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,203083
1,Assisted Shot,Unassisted,212,212,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,46,Unassisted,203083
0,Assisted Shot,Assisted,44,44,1.0,29,29,1.0,1.33,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,201162
1,Assisted Shot,Unassisted,4,4,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,201162
0,Assisted Shot,Assisted,69,69,1.0,27,27,1.0,1.196,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1627739
1,Assisted Shot,Unassisted,217,217,1.0,16,16,1.0,1.037,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1627739
0,Assisted Shot,Assisted,342,342,1.0,119,119,1.0,1.174,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,201142
1,Assisted Shot,Unassisted,288,288,1.0,54,54,1.0,1.094,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,201142
0,Assisted Shot,Assisted,35,35,1.0,20,20,1.0,1.286,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1627740
1,Assisted Shot,Unassisted,18,18,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,1627740
0,Assisted Shot,Assisted,253,253,1.0,215,215,1.0,1.425,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,201961
1,Assisted Shot,Unassisted,32,32,1.0,12,12,1.0,1.188,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,201961
0,Assisted Shot,Assisted,256,256,1.0,61,61,1.0,1.119,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,203954
1,Assisted Shot,Unassisted,254,254,1.0,5,5,1.0,1.01,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,203954
0,Assisted Shot,Assisted,36,36,1.0,10,10,1.0,1.139,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,203898
1,Assisted Shot,Unassisted,58,58,1.0,4,4,1.0,1.034,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,203898
0,Assisted Shot,Assisted,142,142,1.0,51,51,1.0,1.18,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,203516
1,Assisted Shot,Unassisted,40,40,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,203516
0,Assisted Shot,Assisted,40,40,1.0,11,11,1.0,1.138,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1628393
1,Assisted Shot,Unassisted,49,49,1.0,4,4,1.0,1.041,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1628393
0,Assisted Shot,Unassisted,1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46,Unassisted,202379
0,Assisted Shot,Assisted,112,112,1.0,55,55,1.0,1.246,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,2,2,1,1,1,1,2,1,2,1,2,46,Assisted,201936
1,Assisted Shot,Unassisted,254,254,1.0,59,59,1.0,1.116,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,2,1,2,1,2,1,2,1,46,Unassisted,201936
0,Assisted Shot,Assisted,15,15,1.0,4,4,1.0,1.133,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,203957
1,Assisted Shot,Unassisted,27,27,1.0,1,1,1.0,1.019,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,203957
0,Assisted Shot,Assisted,53,53,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,202702
1,Assisted Shot,Unassisted,23,23,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,46,Unassisted,202702
0,Assisted Shot,Assisted,313,313,1.0,14,14,1.0,1.022,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,202324
1,Assisted Shot,Unassisted,82,82,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,202324
0,Assisted Shot,Assisted,7,7,1.0,3,3,1.0,1.214,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1627770
1,Assisted Shot,Unassisted,14,14,1.0,1,1,1.0,1.036,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1627770
0,Assisted Shot,Assisted,96,96,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1626245
1,Assisted Shot,Unassisted,31,31,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,46,Unassisted,1626245
0,Assisted Shot,Assisted,70,70,1.0,59,59,1.0,1.421,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,101109
1,Assisted Shot,Unassisted,154,154,1.0,22,22,1.0,1.071,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,101109
0,Assisted Shot,Assisted,63,63,1.0,40,40,1.0,1.317,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1628390
1,Assisted Shot,Unassisted,7,7,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,1628390
0,Assisted Shot,Assisted,171,171,1.0,100,100,1.0,1.292,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1627812
1,Assisted Shot,Unassisted,140,140,1.0,34,34,1.0,1.121,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1627812
0,Assisted Shot,Assisted,35,35,1.0,19,19,1.0,1.271,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1627827
1,Assisted Shot,Unassisted,11,11,1.0,1,1,1.0,1.045,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1627827
0,Assisted Shot,Assisted,166,166,1.0,84,84,1.0,1.253,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1627854
1,Assisted Shot,Unassisted,43,43,1.0,5,5,1.0,1.058,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1627854
0,Assisted Shot,Assisted,245,245,1.0,107,107,1.0,1.218,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,203095
1,Assisted Shot,Unassisted,123,123,1.0,20,20,1.0,1.081,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,203095
0,Assisted Shot,Assisted,90,90,1.0,29,29,1.0,1.161,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1628368
1,Assisted Shot,Unassisted,238,238,1.0,18,18,1.0,1.038,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1628368
0,Assisted Shot,Assisted,32,32,1.0,10,10,1.0,1.156,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,204025
1,Assisted Shot,Unassisted,36,36,1.0,7,7,1.0,1.097,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,204025
0,Assisted Shot,Assisted,88,88,1.0,39,39,1.0,1.222,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,101112
1,Assisted Shot,Unassisted,16,16,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,101112
0,Assisted Shot,Assisted,15,15,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1628365
1,Assisted Shot,Unassisted,30,30,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,46,Unassisted,1628365
0,Assisted Shot,Assisted,70,70,1.0,30,30,1.0,1.214,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,201568
1,Assisted Shot,Unassisted,32,32,1.0,6,6,1.0,1.094,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,201568
0,Assisted Shot,Assisted,92,92,1.0,69,69,1.0,1.375,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,204038
1,Assisted Shot,Unassisted,34,34,1.0,6,6,1.0,1.088,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,204038
0,Assisted Shot,Assisted,321,321,1.0,106,106,1.0,1.165,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,201188
1,Assisted Shot,Unassisted,113,113,1.0,3,3,1.0,1.013,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,201188
0,Assisted Shot,Assisted,208,208,1.0,43,43,1.0,1.103,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,2200
1,Assisted Shot,Unassisted,79,79,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,2200
0,Assisted Shot,Assisted,119,119,1.0,32,32,1.0,1.134,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,200752
1,Assisted Shot,Unassisted,134,134,1.0,5,5,1.0,1.019,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,200752
0,Assisted Shot,Assisted,315,315,1.0,196,196,1.0,1.311,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,202331
1,Assisted Shot,Unassisted,261,261,1.0,48,48,1.0,1.092,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,202331
0,Assisted Shot,Assisted,10,10,1.0,3,3,1.0,1.15,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1627875
1,Assisted Shot,Unassisted,11,11,1.0,1,1,1.0,1.045,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1627875
0,Assisted Shot,Assisted,9,9,1.0,5,5,1.0,1.278,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1626780
1,Assisted Shot,Unassisted,5,5,1.0,1,1,1.0,1.1,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1626780
0,Assisted Shot,Assisted,304,304,1.0,7,7,1.0,1.012,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,201959
1,Assisted Shot,Unassisted,121,121,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,201959
0,Assisted Shot,Assisted,109,109,1.0,51,51,1.0,1.234,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1938
1,Assisted Shot,Unassisted,92,92,1.0,13,13,1.0,1.071,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1938
0,Assisted Shot,Assisted,213,213,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,203497
1,Assisted Shot,Unassisted,63,63,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,46,Unassisted,203497
0,Assisted Shot,Assisted,223,223,1.0,96,96,1.0,1.215,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,203932
1,Assisted Shot,Unassisted,152,152,1.0,19,19,1.0,1.063,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,203932
0,Assisted Shot,Assisted,261,261,1.0,185,185,1.0,1.354,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,201569
1,Assisted Shot,Unassisted,154,154,1.0,33,33,1.0,1.107,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,201569
0,Assisted Shot,Assisted,219,219,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,101162
1,Assisted Shot,Unassisted,71,71,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,46,Unassisted,101162
0,Assisted Shot,Assisted,73,73,1.0,39,39,1.0,1.267,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1626203
1,Assisted Shot,Unassisted,23,23,1.0,1,1,1.0,1.022,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1626203
0,Assisted Shot,Assisted,185,185,1.0,30,30,1.0,1.081,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,203924
1,Assisted Shot,Unassisted,59,59,1.0,2,2,1.0,1.017,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,203924
0,Assisted Shot,Assisted,63,63,1.0,40,40,1.0,1.317,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1626170
1,Assisted Shot,Unassisted,146,146,1.0,21,21,1.0,1.072,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1626170
0,Assisted Shot,Assisted,2,2,1.0,2,2,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1627982
1,Assisted Shot,Unassisted,9,9,1.0,1,1,1.0,1.056,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,1,1,2,1,2,1,46,Unassisted,1627982
0,Assisted Shot,Assisted,178,178,1.0,115,115,1.0,1.323,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,201980
1,Assisted Shot,Unassisted,39,39,1.0,1,1,1.0,1.013,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,201980
0,Assisted Shot,Assisted,216,216,1.0,70,70,1.0,1.162,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,203110
1,Assisted Shot,Unassisted,65,65,1.0,7,7,1.0,1.054,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,203110
0,Assisted Shot,Assisted,114,114,1.0,85,85,1.0,1.373,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,101123
1,Assisted Shot,Unassisted,54,54,1.0,25,25,1.0,1.231,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,101123
0,Assisted Shot,Assisted,147,147,1.0,42,42,1.0,1.143,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,203210
1,Assisted Shot,Unassisted,76,76,1.0,1,1,1.0,1.007,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,203210
0,Assisted Shot,Assisted,192,192,1.0,51,51,1.0,1.133,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,201145
1,Assisted Shot,Unassisted,103,103,1.0,2,2,1.0,1.01,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,201145
0,Assisted Shot,Assisted,200,200,1.0,77,77,1.0,1.193,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,201933
1,Assisted Shot,Unassisted,236,236,1.0,34,34,1.0,1.072,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,201933
0,Assisted Shot,Assisted,2,2,1.0,1,1,1.0,1.25,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1627772
1,Assisted Shot,Unassisted,3,3,1.0,1,1,1.0,1.167,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,2,1,2,1,2,1,2,1,46,Unassisted,1627772
0,Assisted Shot,Assisted,219,219,1.0,103,103,1.0,1.235,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,203501
1,Assisted Shot,Unassisted,141,141,1.0,27,27,1.0,1.096,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,203501
0,Assisted Shot,Assisted,103,103,1.0,69,69,1.0,1.335,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,2,2,1,1,1,1,2,1,2,1,2,46,Assisted,201935
1,Assisted Shot,Unassisted,548,548,1.0,196,196,1.0,1.179,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,2,1,2,1,2,1,2,1,46,Unassisted,201935
0,Assisted Shot,Assisted,107,107,1.0,48,48,1.0,1.224,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,203090
1,Assisted Shot,Unassisted,40,40,1.0,1,1,1.0,1.013,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,203090
0,Assisted Shot,Assisted,232,232,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2,2,2,2,1,1,2,1,2,1,2,46,Assisted,1626149
1,Assisted Shot,Unassisted,116,116,1.0,1,1,1.0,1.004,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,46,Unassisted,1626149
0,Assisted Shot,Assisted,119,119,1.0,59,59,1.0,1.248,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,2734
1,Assisted Shot,Unassisted,68,68,1.0,20,20,1.0,1.147,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,2734
0,Assisted Shot,Assisted,303,303,1.0,139,139,1.0,1.229,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,203914
1,Assisted Shot,Unassisted,137,137,1.0,17,17,1.0,1.062,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,203914
0,Assisted Shot,Assisted,241,241,1.0,142,142,1.0,1.295,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,203925
1,Assisted Shot,Unassisted,64,64,1.0,8,8,1.0,1.063,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,203925
0,Assisted Shot,Assisted,333,333,1.0,159,159,1.0,1.239,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,202699
1,Assisted Shot,Unassisted,229,229,1.0,24,24,1.0,1.052,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,202699
0,Assisted Shot,Assisted,12,12,1.0,9,9,1.0,1.375,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1626151
1,Assisted Shot,Unassisted,7,7,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,1626151
0,Assisted Shot,Assisted,53,53,1.0,35,35,1.0,1.33,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1626150
1,Assisted Shot,Unassisted,128,128,1.0,12,12,1.0,1.047,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1626150
0,Assisted Shot,Assisted,23,23,1.0,6,6,1.0,1.13,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1627885
1,Assisted Shot,Unassisted,36,36,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,1627885
0,Assisted Shot,Assisted,135,135,1.0,73,73,1.0,1.27,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1628404
1,Assisted Shot,Unassisted,41,41,1.0,5,5,1.0,1.061,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1628404
0,Assisted Shot,Assisted,3,3,1.0,1,1,1.0,1.167,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46,Assisted,2617
0,Assisted Shot,Assisted,8,8,1.0,4,4,1.0,1.25,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,46,Assisted,1628502
1,Assisted Shot,Unassisted,3,3,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,46,Unassisted,1628502
0,Assisted Shot,Assisted,1,1,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46,Assisted,202330
0,Assisted Shot,Assisted,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46,Assisted,203687
0,Assisted Shot,Assisted,29,29,1.0,18,18,1.0,1.31,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,46,Assisted,1627988
1,Assisted Shot,Unassisted,12,12,1.0,1,1,1.0,1.042,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,46,Unassisted,1627988
