,GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,CFID,CFPARAMS,PID
4,Shot Area,Right Corner 3,3,6,0.5,3,6,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,2,3,3,1,1,1,4,4,1,2,1,5,49,Right Corner 3,1628372
5,Shot Area,Above the Break 3,99,314,0.315,99,314,0.315,0.473,5,0.0,0.0,0.556,0.444,0.556,0.444,2,2,3,1,1,2,3,4,4,4,3,1,3,4,49,Above the Break 3,1628372
6,Shot Area,Backcourt,0,2,0.0,0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,1628372
0,Shot Area,Restricted Area,49,79,0.62,0,0,0.0,0.62,9,0.694,0.306,0.0,0.0,0.694,0.306,2,2,1,4,4,4,2,6,1,3,4,1,4,3,49,Restricted Area,203503
1,Shot Area,In The Paint (Non-RA),10,34,0.294,0,0,0.0,0.294,9,0.4,0.6,0.0,0.0,0.4,0.6,6,6,6,4,4,4,6,6,3,1,4,1,6,1,49,In The Paint (Non-RA),203503
2,Shot Area,Mid-Range,18,44,0.409,0,0,0.0,0.409,0,0.556,0.444,0.0,0.0,0.556,0.444,5,4,4,4,4,4,5,1,2,2,4,1,5,2,49,Mid-Range,203503
3,Shot Area,Left Corner 3,20,43,0.465,20,43,0.465,0.698,0,0.0,0.0,1.0,0.0,1.0,0.0,4,5,2,3,3,1,1,1,4,4,1,1,1,4,49,Left Corner 3,203503
4,Shot Area,Right Corner 3,25,61,0.41,25,61,0.41,0.615,0,0.0,0.0,1.0,0.0,1.0,0.0,3,3,3,2,2,2,3,1,4,4,1,1,1,4,49,Right Corner 3,203503
5,Shot Area,Above the Break 3,63,164,0.384,63,164,0.384,0.576,0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,5,1,1,3,4,1,4,4,1,1,1,4,49,Above the Break 3,203503
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,1,7,4,49,Backcourt,203503
0,Shot Area,Restricted Area,19,36,0.528,0,0,0.0,0.528,4,0.684,0.316,0.0,0.0,0.684,0.316,2,3,2,4,4,4,4,6,1,3,4,2,4,3,49,Restricted Area,201578
1,Shot Area,In The Paint (Non-RA),15,36,0.417,0,0,0.0,0.417,4,0.533,0.467,0.0,0.0,0.533,0.467,4,3,4,4,4,4,5,6,3,1,4,2,6,1,49,In The Paint (Non-RA),201578
2,Shot Area,Mid-Range,18,44,0.409,0,0,0.0,0.409,1,0.611,0.389,0.0,0.0,0.611,0.389,3,2,5,4,4,4,6,5,2,2,4,2,5,2,49,Mid-Range,201578
3,Shot Area,Left Corner 3,4,7,0.571,4,7,0.571,0.857,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,1,2,2,1,1,1,4,4,1,2,1,5,49,Left Corner 3,201578
4,Shot Area,Right Corner 3,3,6,0.5,3,6,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,3,3,3,2,2,1,4,4,1,2,1,5,49,Right Corner 3,201578
5,Shot Area,Above the Break 3,79,220,0.359,79,220,0.359,0.539,0,0.0,0.0,0.975,0.025,0.975,0.025,1,1,6,1,1,3,3,1,4,4,3,1,3,4,49,Above the Break 3,201578
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,201578
0,Shot Area,Restricted Area,15,28,0.536,0,0,0.0,0.536,3,0.4,0.6,0.0,0.0,0.4,0.6,2,2,2,4,5,4,4,7,2,2,4,2,5,2,49,Restricted Area,203917
1,Shot Area,In The Paint (Non-RA),1,12,0.083,0,0,0.0,0.083,2,0.0,1.0,0.0,0.0,0.0,1.0,6,4,6,4,5,4,6,6,3,1,4,2,6,1,49,In The Paint (Non-RA),203917
2,Shot Area,Mid-Range,4,14,0.286,0,0,0.0,0.286,0,0.75,0.25,0.0,0.0,0.75,0.25,4,3,5,4,5,4,5,1,1,3,4,2,3,4,49,Mid-Range,203917
3,Shot Area,Left Corner 3,5,12,0.417,5,12,0.417,0.625,0,0.0,0.0,1.0,0.0,1.0,0.0,3,4,3,2,2,2,2,1,3,4,1,2,1,5,49,Left Corner 3,203917
4,Shot Area,Right Corner 3,2,3,0.667,2,3,0.667,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,5,6,1,3,3,1,1,1,3,4,1,2,1,5,49,Right Corner 3,203917
5,Shot Area,Above the Break 3,33,84,0.393,33,84,0.393,0.589,0,0.0,0.0,0.727,0.273,0.727,0.273,1,1,4,1,1,3,3,1,3,4,3,1,4,3,49,Above the Break 3,203917
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,3,4,4,2,6,5,49,Backcourt,203917
0,Shot Area,Restricted Area,133,219,0.607,0,0,0.0,0.607,24,0.301,0.699,0.0,0.0,0.301,0.699,1,1,1,4,5,4,1,7,1,3,4,4,4,3,49,Restricted Area,202362
1,Shot Area,In The Paint (Non-RA),26,69,0.377,0,0,0.0,0.377,8,0.154,0.846,0.0,0.0,0.154,0.846,4,4,3,4,5,4,6,6,3,1,4,4,6,1,49,In The Paint (Non-RA),202362
2,Shot Area,Mid-Range,77,189,0.407,0,0,0.0,0.407,0,0.156,0.844,0.0,0.0,0.156,0.844,2,2,2,4,5,4,5,1,2,2,4,4,5,2,49,Mid-Range,202362
3,Shot Area,Left Corner 3,7,21,0.333,7,21,0.333,0.5,0,0.0,0.0,0.857,0.143,0.857,0.143,6,6,5,3,3,2,3,1,4,4,2,2,2,5,49,Left Corner 3,202362
4,Shot Area,Right Corner 3,9,25,0.36,9,25,0.36,0.54,0,0.0,0.0,0.889,0.111,0.889,0.111,5,5,4,2,2,1,2,1,4,4,1,3,1,6,49,Right Corner 3,202362
5,Shot Area,Above the Break 3,51,177,0.288,51,177,0.288,0.432,0,0.0,0.0,0.667,0.333,0.667,0.333,3,3,6,1,1,3,4,1,4,4,3,1,3,4,49,Above the Break 3,202362
6,Shot Area,Backcourt,0,9,0.0,0,9,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,5,4,4,4,4,7,7,49,Backcourt,202362
0,Shot Area,Restricted Area,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,1,1,1,1,2,1,2,49,Restricted Area,204065
1,Shot Area,In The Paint (Non-RA),0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,1,1,1,1,2,1,2,49,In The Paint (Non-RA),204065
2,Shot Area,Mid-Range,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,1,1,1,1,2,1,2,49,Mid-Range,204065
3,Shot Area,Left Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,1,1,1,1,2,1,2,49,Left Corner 3,204065
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,1,1,1,1,2,1,2,49,Right Corner 3,204065
5,Shot Area,Above the Break 3,2,3,0.667,2,3,0.667,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,Above the Break 3,204065
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,1,1,1,1,2,1,2,49,Backcourt,204065
0,Shot Area,Restricted Area,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,1,1,1,4,1,4,1,49,Restricted Area,202933
1,Shot Area,In The Paint (Non-RA),0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,1,1,1,4,1,4,1,49,In The Paint (Non-RA),202933
2,Shot Area,Mid-Range,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,1,1,1,4,1,4,1,49,Mid-Range,202933
3,Shot Area,Left Corner 3,2,4,0.5,2,4,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,1,1,2,1,1,1,1,1,1,1,1,1,49,Left Corner 3,202933
4,Shot Area,Right Corner 3,2,4,0.5,2,4,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,1,1,2,1,1,1,1,1,1,1,1,1,49,Right Corner 3,202933
5,Shot Area,Above the Break 3,2,5,0.4,2,5,0.4,0.6,1,0.0,0.0,1.0,0.0,1.0,0.0,1,1,3,1,1,3,3,7,1,1,1,1,1,1,49,Above the Break 3,202933
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,4,4,4,4,1,1,1,4,1,4,1,49,Backcourt,202933
0,Shot Area,Restricted Area,1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,Restricted Area,1628410
1,Shot Area,In The Paint (Non-RA),0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,1,1,2,1,1,2,1,1,1,2,49,In The Paint (Non-RA),1628410
2,Shot Area,Mid-Range,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,1,1,2,1,1,2,1,1,1,2,49,Mid-Range,1628410
3,Shot Area,Left Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,1,1,2,1,1,2,1,1,1,2,49,Left Corner 3,1628410
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,1,1,2,1,1,2,1,1,1,2,49,Right Corner 3,1628410
5,Shot Area,Above the Break 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,1,1,2,1,1,2,1,1,1,2,49,Above the Break 3,1628410
0,Shot Area,Restricted Area,18,34,0.529,0,0,0.0,0.529,4,0.667,0.333,0.0,0.0,0.667,0.333,1,1,1,2,3,2,1,7,2,1,2,1,3,1,49,Restricted Area,1628403
1,Shot Area,In The Paint (Non-RA),3,10,0.3,0,0,0.0,0.3,0,0.667,0.333,0.0,0.0,0.667,0.333,2,2,2,2,3,2,2,1,2,1,2,1,3,1,49,In The Paint (Non-RA),1628403
2,Shot Area,Mid-Range,2,8,0.25,0,0,0.0,0.25,0,1.0,0.0,0.0,0.0,1.0,0.0,3,3,3,2,3,2,3,1,1,3,2,1,1,3,49,Mid-Range,1628403
3,Shot Area,Left Corner 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,5,2,2,2,5,1,4,3,2,1,5,3,49,Left Corner 3,1628403
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,5,2,3,2,5,1,4,3,2,1,5,3,49,Right Corner 3,1628403
5,Shot Area,Above the Break 3,1,7,0.143,1,7,0.143,0.214,0,0.0,0.0,1.0,0.0,1.0,0.0,4,4,4,1,1,1,4,1,4,3,1,1,1,3,49,Above the Break 3,1628403
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,5,2,3,2,5,1,4,3,2,1,5,3,49,Backcourt,1628403
0,Shot Area,Restricted Area,178,302,0.589,0,0,0.0,0.589,37,0.59,0.41,0.0,0.0,0.59,0.41,1,1,2,5,5,5,4,7,1,3,5,2,4,3,49,Restricted Area,1628369
1,Shot Area,In The Paint (Non-RA),22,79,0.278,0,0,0.0,0.278,17,0.318,0.682,0.0,0.0,0.318,0.682,4,4,6,5,5,5,6,6,3,1,5,2,6,1,49,In The Paint (Non-RA),1628369
2,Shot Area,Mid-Range,93,213,0.437,1,1,1.0,0.439,5,0.576,0.424,1.0,0.0,0.581,0.419,2,2,4,4,4,1,5,5,2,2,1,2,5,2,49,Mid-Range,1628369
3,Shot Area,Left Corner 3,14,29,0.483,14,29,0.483,0.724,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,3,3,3,3,2,1,4,4,1,2,1,5,49,Left Corner 3,1628369
4,Shot Area,Right Corner 3,19,32,0.594,19,32,0.594,0.891,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,1,2,2,2,1,1,4,4,1,2,1,5,49,Right Corner 3,1628369
5,Shot Area,Above the Break 3,71,180,0.394,71,180,0.394,0.592,0,0.0,0.0,0.887,0.113,0.887,0.113,3,3,5,1,1,4,3,1,4,4,4,1,3,4,49,Above the Break 3,1628369
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,5,5,5,7,1,4,4,5,2,7,5,49,Backcourt,1628369
0,Shot Area,Restricted Area,103,176,0.585,0,0,0.0,0.585,21,0.252,0.748,0.0,0.0,0.252,0.748,1,1,2,4,5,4,2,7,2,2,4,2,5,2,49,Restricted Area,1627819
1,Shot Area,In The Paint (Non-RA),29,96,0.302,0,0,0.0,0.302,8,0.172,0.828,0.0,0.0,0.172,0.828,2,2,3,4,5,4,4,6,3,1,4,2,6,1,49,In The Paint (Non-RA),1627819
2,Shot Area,Mid-Range,11,38,0.289,0,0,0.0,0.289,3,0.636,0.364,0.0,0.0,0.636,0.364,4,4,4,4,5,4,6,5,1,3,4,2,4,3,49,Mid-Range,1627819
3,Shot Area,Left Corner 3,1,5,0.2,1,5,0.2,0.3,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,6,3,3,3,5,1,4,4,1,2,1,5,49,Left Corner 3,1627819
4,Shot Area,Right Corner 3,4,6,0.667,4,6,0.667,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,1,2,2,1,1,1,4,4,1,2,1,5,49,Right Corner 3,1627819
5,Shot Area,Above the Break 3,15,66,0.227,15,66,0.227,0.341,1,0.0,0.0,0.667,0.333,0.667,0.333,3,3,5,1,1,2,3,4,4,4,3,1,3,4,49,Above the Break 3,1627819
6,Shot Area,Backcourt,0,3,0.0,0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,1627819
0,Shot Area,Restricted Area,123,194,0.634,0,0,0.0,0.634,22,0.114,0.886,0.0,0.0,0.114,0.886,1,3,1,4,4,4,2,7,2,2,4,2,5,2,49,Restricted Area,201952
1,Shot Area,In The Paint (Non-RA),99,251,0.394,0,0,0.0,0.394,19,0.071,0.929,0.0,0.0,0.071,0.929,2,1,5,4,4,4,6,6,3,1,4,2,6,1,49,In The Paint (Non-RA),201952
2,Shot Area,Mid-Range,48,121,0.397,0,0,0.0,0.397,3,0.146,0.854,0.0,0.0,0.146,0.854,4,4,4,4,4,4,5,4,1,3,4,2,4,3,49,Mid-Range,201952
3,Shot Area,Left Corner 3,6,15,0.4,6,15,0.4,0.6,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,3,2,2,2,3,1,4,4,1,2,1,5,49,Left Corner 3,201952
4,Shot Area,Right Corner 3,4,9,0.444,4,9,0.444,0.667,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,2,3,3,1,1,1,4,4,1,2,1,5,49,Right Corner 3,201952
5,Shot Area,Above the Break 3,74,204,0.363,74,204,0.363,0.544,3,0.0,0.0,0.5,0.5,0.5,0.5,3,2,6,1,1,3,4,4,4,4,3,1,3,4,49,Above the Break 3,201952
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,201952
0,Shot Area,Restricted Area,2,4,0.5,0,0,0.0,0.5,0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,1,2,4,2,2,1,1,1,1,2,1,1,49,Restricted Area,203104
1,Shot Area,In The Paint (Non-RA),1,2,0.5,0,0,0.0,0.5,0,0.0,1.0,0.0,0.0,0.0,1.0,2,3,1,2,4,2,2,1,1,1,1,2,1,1,49,In The Paint (Non-RA),203104
2,Shot Area,Mid-Range,0,6,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4,2,4,2,4,1,1,3,1,2,1,4,49,Mid-Range,203104
3,Shot Area,Left Corner 3,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,4,2,2,2,4,1,1,3,1,2,1,4,49,Left Corner 3,203104
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,7,4,2,4,2,4,1,1,3,1,2,1,4,49,Right Corner 3,203104
5,Shot Area,Above the Break 3,1,2,0.5,1,2,0.5,0.75,0,0.0,0.0,0.0,1.0,0.0,1.0,2,3,1,1,1,1,1,1,1,3,1,1,1,1,49,Above the Break 3,203104
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,4,2,2,2,4,1,1,3,1,2,1,4,49,Backcourt,203104
0,Shot Area,Restricted Area,1,4,0.25,0,0,0.0,0.25,0,1.0,0.0,0.0,0.0,1.0,0.0,4,4,5,3,3,3,5,1,1,1,3,1,1,1,49,Restricted Area,203141
1,Shot Area,In The Paint (Non-RA),1,3,0.333,0,0,0.0,0.333,0,1.0,0.0,0.0,0.0,1.0,0.0,4,5,4,3,3,3,4,1,1,1,3,1,1,1,49,In The Paint (Non-RA),203141
2,Shot Area,Mid-Range,2,5,0.4,0,0,0.0,0.4,1,1.0,0.0,0.0,0.0,1.0,0.0,3,3,3,3,3,3,3,7,1,1,3,1,1,1,49,Mid-Range,203141
3,Shot Area,Left Corner 3,3,6,0.5,3,6,0.5,0.75,0,0.0,0.0,1.0,0.0,1.0,0.0,2,2,1,2,2,1,1,1,4,1,1,1,1,1,49,Left Corner 3,203141
4,Shot Area,Right Corner 3,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,3,3,3,6,1,4,1,3,1,6,1,49,Right Corner 3,203141
5,Shot Area,Above the Break 3,18,39,0.462,18,39,0.462,0.692,0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,2,1,1,2,2,1,4,1,1,1,1,1,49,Above the Break 3,203141
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6,3,3,3,6,1,4,1,3,1,6,1,49,Backcourt,203141
0,Shot Area,Restricted Area,47,80,0.588,0,0,0.0,0.588,8,0.468,0.532,0.0,0.0,0.468,0.532,3,3,1,4,4,4,3,7,1,3,4,3,4,3,49,Restricted Area,202066
1,Shot Area,In The Paint (Non-RA),11,36,0.306,0,0,0.0,0.306,3,0.273,0.727,0.0,0.0,0.273,0.727,5,5,6,4,4,4,6,5,3,1,4,3,6,1,49,In The Paint (Non-RA),202066
2,Shot Area,Mid-Range,52,133,0.391,0,0,0.0,0.391,0,0.423,0.577,0.0,0.0,0.423,0.577,2,2,4,4,4,4,5,1,2,2,4,3,5,2,49,Mid-Range,202066
3,Shot Area,Left Corner 3,19,58,0.328,19,58,0.328,0.491,1,0.0,0.0,0.789,0.211,0.789,0.211,4,4,5,2,2,3,4,4,4,4,3,1,3,4,49,Left Corner 3,202066
4,Shot Area,Right Corner 3,10,23,0.435,10,23,0.435,0.652,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,2,3,3,1,1,1,4,4,1,3,1,6,49,Right Corner 3,202066
5,Shot Area,Above the Break 3,60,146,0.411,60,146,0.411,0.616,3,0.0,0.0,0.9,0.1,0.9,0.1,1,1,3,1,1,2,2,5,4,4,2,2,2,5,49,Above the Break 3,202066
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,3,7,6,49,Backcourt,202066
0,Shot Area,Restricted Area,15,24,0.625,0,0,0.0,0.625,3,0.2,0.8,0.0,0.0,0.2,0.8,3,4,2,4,4,4,2,6,2,2,4,2,5,2,49,Restricted Area,1628462
1,Shot Area,In The Paint (Non-RA),13,26,0.5,0,0,0.0,0.5,2,0.154,0.846,0.0,0.0,0.154,0.846,4,3,3,4,4,4,4,5,3,1,4,2,6,1,49,In The Paint (Non-RA),1628462
2,Shot Area,Mid-Range,35,78,0.449,0,0,0.0,0.449,1,0.4,0.6,0.0,0.0,0.4,0.6,2,2,4,4,4,4,5,4,1,3,4,2,4,3,49,Mid-Range,1628462
3,Shot Area,Left Corner 3,2,11,0.182,2,11,0.182,0.273,0,0.0,0.0,1.0,0.0,1.0,0.0,6,5,6,3,2,3,6,1,4,4,1,2,1,5,49,Left Corner 3,1628462
4,Shot Area,Right Corner 3,6,9,0.667,6,9,0.667,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,5,6,1,2,3,1,1,1,4,4,1,2,1,5,49,Right Corner 3,1628462
5,Shot Area,Above the Break 3,80,212,0.377,80,212,0.377,0.566,3,0.0,0.0,0.675,0.325,0.675,0.325,1,1,5,1,1,2,3,6,4,4,3,1,3,4,49,Above the Break 3,1628462
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,1628462
0,Shot Area,Restricted Area,8,14,0.571,0,0,0.0,0.571,3,0.625,0.375,0.0,0.0,0.625,0.375,4,5,1,4,5,4,2,7,1,3,4,2,4,3,49,Restricted Area,1891
1,Shot Area,In The Paint (Non-RA),2,7,0.286,0,0,0.0,0.286,1,0.5,0.5,0.0,0.0,0.5,0.5,6,6,5,4,5,4,6,5,3,1,4,2,6,1,49,In The Paint (Non-RA),1891
2,Shot Area,Mid-Range,9,18,0.5,0,0,0.0,0.5,0,0.556,0.444,0.0,0.0,0.556,0.444,3,4,2,4,5,4,3,1,2,2,4,2,5,2,49,Mid-Range,1891
3,Shot Area,Left Corner 3,6,22,0.273,6,22,0.273,0.409,0,0.0,0.0,1.0,0.0,1.0,0.0,5,3,6,3,3,3,5,1,4,4,1,2,1,5,49,Left Corner 3,1891
4,Shot Area,Right Corner 3,16,34,0.471,16,34,0.471,0.706,1,0.0,0.0,1.0,0.0,1.0,0.0,2,2,3,2,2,1,1,5,4,4,1,2,1,5,49,Right Corner 3,1891
5,Shot Area,Above the Break 3,18,58,0.31,18,58,0.31,0.466,0,0.0,0.0,0.944,0.056,0.944,0.056,1,1,4,1,1,2,4,1,4,4,3,1,3,4,49,Above the Break 3,1891
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,2,7,5,49,Backcourt,1891
0,Shot Area,Restricted Area,82,118,0.695,0,0,0.0,0.695,14,0.707,0.293,0.0,0.0,0.707,0.293,1,1,2,4,4,4,2,7,3,1,4,1,6,1,49,Restricted Area,1628464
1,Shot Area,In The Paint (Non-RA),8,19,0.421,0,0,0.0,0.421,1,0.75,0.25,0.0,0.0,0.75,0.25,4,4,4,4,4,4,5,6,2,2,4,1,5,2,49,In The Paint (Non-RA),1628464
2,Shot Area,Mid-Range,18,38,0.474,0,0,0.0,0.474,0,1.0,0.0,0.0,0.0,1.0,0.0,2,3,3,4,4,4,3,1,1,3,4,1,1,3,49,Mid-Range,1628464
3,Shot Area,Left Corner 3,6,8,0.75,6,8,0.75,1.125,0,0.0,0.0,1.0,0.0,1.0,0.0,5,5,1,2,2,1,1,1,4,3,1,1,1,3,49,Left Corner 3,1628464
4,Shot Area,Right Corner 3,2,7,0.286,2,7,0.286,0.429,0,0.0,0.0,1.0,0.0,1.0,0.0,6,6,5,3,3,2,4,1,4,3,1,1,1,3,49,Right Corner 3,1628464
5,Shot Area,Above the Break 3,10,43,0.233,10,43,0.233,0.349,0,0.0,0.0,1.0,0.0,1.0,0.0,3,2,6,1,1,3,6,1,4,3,1,1,1,3,49,Above the Break 3,1628464
6,Shot Area,Backcourt,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,3,4,1,7,3,49,Backcourt,1628464
0,Shot Area,Restricted Area,48,95,0.505,0,0,0.0,0.505,21,0.25,0.75,0.0,0.0,0.25,0.75,1,2,1,4,5,4,1,7,3,1,4,3,6,1,49,Restricted Area,202738
1,Shot Area,In The Paint (Non-RA),21,64,0.328,0,0,0.0,0.328,13,0.333,0.667,0.0,0.0,0.333,0.667,4,4,4,4,5,4,6,6,1,3,4,3,4,3,49,In The Paint (Non-RA),202738
2,Shot Area,Mid-Range,33,74,0.446,0,0,0.0,0.446,2,0.273,0.727,0.0,0.0,0.273,0.727,3,3,2,4,5,4,4,4,2,2,4,3,5,2,49,Mid-Range,202738
3,Shot Area,Left Corner 3,4,13,0.308,4,13,0.308,0.462,0,0.0,0.0,0.75,0.25,0.75,0.25,5,5,5,2,2,2,3,1,4,4,2,2,2,5,49,Left Corner 3,202738
4,Shot Area,Right Corner 3,4,12,0.333,4,12,0.333,0.5,1,0.0,0.0,1.0,0.0,1.0,0.0,5,6,3,2,3,1,2,3,4,4,1,3,1,6,49,Right Corner 3,202738
5,Shot Area,Above the Break 3,47,162,0.29,47,162,0.29,0.435,6,0.0,0.0,0.489,0.511,0.489,0.511,2,1,6,1,1,3,5,5,4,4,3,1,3,4,49,Above the Break 3,202738
6,Shot Area,Backcourt,0,1,0.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,7,7,4,4,4,7,1,4,4,4,3,7,6,49,Backcourt,202738
0,Shot Area,Restricted Area,31,68,0.456,0,0,0.0,0.456,9,0.419,0.581,0.0,0.0,0.419,0.581,1,1,2,4,4,4,4,7,2,2,4,1,5,2,49,Restricted Area,202498
1,Shot Area,In The Paint (Non-RA),5,26,0.192,0,0,0.0,0.192,5,0.2,0.8,0.0,0.0,0.2,0.8,5,5,6,4,4,4,6,6,3,1,4,1,6,1,49,In The Paint (Non-RA),202498
2,Shot Area,Mid-Range,16,49,0.327,0,0,0.0,0.327,1,0.75,0.25,0.0,0.0,0.75,0.25,4,3,5,4,4,4,5,4,1,3,4,1,4,3,49,Mid-Range,202498
3,Shot Area,Left Corner 3,22,45,0.489,22,45,0.489,0.733,0,0.0,0.0,1.0,0.0,1.0,0.0,3,4,1,2,2,1,1,1,4,4,1,1,1,4,49,Left Corner 3,202498
