,Age,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OBPM,DBPM,BPM,VORP,YrsInLg,Player
0,25.0,66.6,37.6,1637.8,4.640000000000001,11.540000000000001,4.4399999999999995,10.879999999999999,0.15999999999999995,0.5600000000000002,2.24,3.06,1.0,3.0000000000000004,4.08,6.2,1.74,0.30000000000000004,3.0199999999999996,3.42,11.599999999999998,0.399,0.39979999999999993,0.1502,0.4012,0.7123999999999999,0.44339999999999996,0.03379999999999998,0.255,3.5199999999999996,9.180000000000001,6.540000000000001,28.060000000000002,2.68,0.72,19.56,20.66,93.0,98.8,-2.66,0.7999999999999999,-1.8000000000000003,0.42000000000000004,2.0,Anthony Carter
0,23.2,13.666666666666668,5.066666666666667,243.53333333333333,1.593333333333333,8.833333333333336,1.133333333333333,5.093333333333335,0.49333333333333335,3.7199999999999998,0.11333333333333351,0.45333333333333314,1.5066666666666666,1.5,2.993333333333334,4.493333333333333,0.7266666666666666,-0.26666666666666666,2.346666666666667,6.680000000000001,3.833333333333333,0.157,0.2442,0.10353333333333332,0.18133333333333337,0.3117333333333334,0.17940000000000003,0.3765333333333334,0.019533333333333375,4.613333333333334,4.533333333333333,4.4799999999999995,15.459999999999999,0.9933333333333333,-0.4933333333333334,21.846666666666668,13.680000000000001,59.93333333333332,107.06666666666668,-7.526666666666666,-3.126666666666666,-10.600000000000001,-0.2666666666666666,2.0,John Celestand
0,23.95,74.3,41.4,2158.95,5.840000000000001,13.88,4.58,10.150000000000002,1.2400000000000002,3.6699999999999995,2.7399999999999993,3.8299999999999996,1.2950000000000004,3.0549999999999997,4.425000000000001,5.56,1.73,0.245,2.5799999999999996,3.43,15.699999999999998,0.4194500000000001,0.4503,0.37995,0.4656,0.7185499999999998,0.50415,0.28,0.2801,3.57,9.6,6.440000000000002,26.214999999999996,2.565,0.55,14.085000000000003,21.38,104.5,107.2,1.2350000000000003,-1.36,-0.16500000000000048,1.4249999999999998,2.0,Vonteego Cummings
0,21.0,70.6,21.4,1633.0,4.720000000000001,10.179999999999996,4.200000000000001,7.74,0.56,2.4000000000000004,2.2,3.640000000000001,1.3600000000000003,2.7,4.1,7.78,2.26,0.48,3.06,4.18,12.24,0.461,0.5254,0.20660000000000003,0.4882000000000001,0.6082000000000001,0.5166,0.23700000000000002,0.3578,4.5,8.400000000000002,6.54,35.760000000000005,3.2800000000000002,1.04,20.599999999999998,18.799999999999997,102.0,100.39999999999999,0.6199999999999999,0.4999999999999999,1.1599999999999997,1.4999999999999998,2.0,Baron Davis
0,25.6,38.5,-0.4,420.8,6.1,14.130000000000003,5.000000000000001,10.190000000000001,1.05,3.87,1.79,2.4899999999999993,2.7699999999999996,4.66,7.530000000000002,2.6599999999999997,-0.1399999999999998,-0.14000000000000012,1.75,2.85,15.139999999999999,0.4372,0.4719,0.393,0.47180000000000005,0.6826,0.5016,0.2449,0.2173,9.6,13.63,11.780000000000001,13.71,-0.15000000000000002,-0.030000000000000027,10.560000000000002,23.48,103.1,96.5,0.6799999999999999,-1.1599999999999997,-0.3999999999999999,0.010000000000000009,2.0,Derrick Dial
0,24.866666666666667,39.733333333333334,14.066666666666666,668.0666666666666,4.04,9.506666666666666,4.04,9.493333333333334,0.0,0.013333333333333332,4.3533333333333335,5.099999999999999,3.273333333333334,6.68,10.000000000000002,0.5333333333333333,0.6866666666666666,0.68,2.1133333333333333,7.553333333333332,12.519999999999998,0.44053333333333333,0.4402000000000001,0.111,0.44086666666666674,0.8360666666666666,0.5426666666666666,0.0006666666666666665,0.5587333333333334,11.34,22.806666666666672,17.106666666666662,2.7799999999999994,1.1133333333333333,1.5666666666666669,14.726666666666667,18.479999999999997,106.53333333333333,105.6,-3.0199999999999996,-2.626666666666667,-5.7,-0.13333333333333336,2.0,Obinna Ekezie
0,25.1,53.55,13.15,874.15,3.455,6.164999999999999,3.33,5.825000000000001,0.15,0.34,1.295,2.734999999999999,3.645,6.789999999999998,10.375000000000002,1.565,0.6900000000000004,2.6399999999999997,1.5799999999999994,6.93,8.385,0.5364,0.53575,0.09,0.5439,0.52985,0.5514,0.03685,0.44469999999999993,11.130000000000003,21.77,16.35,7.109999999999999,1.02,5.115,17.975,11.504999999999997,109.05,101.6,-2.435,2.245,-0.11000000000000054,0.23,2.0,Evan Eschmeyer
0,25.0,61.7,4.5,770.3,3.5200000000000014,6.49,3.5200000000000014,6.020000000000002,0.05,0.42000000000000004,5.949999999999999,8.67,4.5,7.550000000000002,12.050000000000002,1.56,1.76,0.5100000000000001,1.87,7.32,13.16,0.5257,0.5499999999999999,0.14300000000000002,0.5282,0.6599999999999999,0.5962999999999999,0.0509,1.0027000000000001,15.149999999999999,21.770000000000007,18.73,7.030000000000001,2.5100000000000002,1.1199999999999999,16.349999999999998,16.45,119.4,99.3,1.5699999999999994,1.0300000000000002,2.58,0.32,2.0,Jeff Foster
0,23.0,75.4,76.0,2879.7999999999997,6.58,13.799999999999997,5.059999999999999,9.58,1.54,4.28,3.8400000000000007,4.84,1.56,3.74,5.3,6.62,1.5600000000000003,0.3800000000000001,3.8199999999999994,2.6999999999999997,18.66,0.4758,0.5154,0.39319999999999994,0.53,0.7958,0.579,0.2998,0.34640000000000004,5.380000000000002,11.7,8.660000000000002,32.5,2.3000000000000003,0.7400000000000002,18.98,24.94,110.39999999999999,104.60000000000001,5.140000000000001,0.5999999999999999,5.84,5.620000000000001,2.0,Steve Francis
0,23.6,49.2,3.5999999999999996,522.0,4.659999999999999,14.34,2.8000000000000007,8.82,1.96,5.5,3.4,4.319999999999999,2.84,4.84,7.660000000000001,1.52,1.04,0.5800000000000001,2.3200000000000003,5.2,14.8,0.3237999999999999,0.34219999999999995,0.45520000000000005,0.39459999999999995,0.8092,0.45679999999999993,0.4044,0.2911999999999999,8.620000000000001,14.079999999999998,11.379999999999999,6.080000000000001,1.5,1.1400000000000001,12.620000000000001,22.52,95.80000000000001,99.8,-2.3599999999999994,-2.08,-4.3999999999999995,-0.3,2.0,Devean George
0,22.0,48.8,-0.3999999999999999,916.8,5.199999999999999,12.96,4.379999999999999,9.919999999999998,0.88,3.04,3.9999999999999996,5.5600000000000005,1.2199999999999998,2.86,4.08,2.3000000000000003,1.6400000000000003,0.2,1.68,2.3400000000000003,15.279999999999998,0.41759999999999997,0.45099999999999996,0.3854,0.451,0.7138000000000001,0.5049999999999999,0.2254,0.4266,3.8000000000000007,8.640000000000004,6.26,10.700000000000001,2.48,0.43999999999999995,9.699999999999998,21.200000000000003,105.8,108.2,0.2199999999999993,-1.54,-1.3200000000000007,0.4200000000000001,2.0,Dion Glover
0,26.0,62.2,36.800000000000004,1835.8,3.6400000000000006,9.14,3.1400000000000006,7.660000000000003,0.52,1.5400000000000003,2.58,3.440000000000001,2.28,5.24,7.42,3.42,2.18,0.46,1.7,3.8200000000000007,10.299999999999997,0.3934000000000001,0.40739999999999993,0.2956,0.4172,0.7716000000000001,0.48020000000000007,0.1588,0.37900000000000006,6.820000000000001,17.24,11.8,14.120000000000003,3.06,0.8399999999999997,14.619999999999997,14.840000000000003,104.4,104.8,-0.44,1.14,0.6599999999999999,1.48,2.0,Adrian Griffin
0,22.0,60.400000000000006,26.0,1461.4,6.44,15.400000000000004,5.880000000000001,13.519999999999996,0.4800000000000001,1.7800000000000005,3.06,3.7199999999999998,1.1600000000000001,2.4,3.5600000000000005,3.1600000000000006,0.8399999999999999,0.2,2.2,3.380000000000001,16.480000000000004,0.41759999999999997,0.43220000000000003,0.3495999999999999,0.4349999999999999,0.8166,0.4835999999999999,0.12459999999999999,0.24660000000000007,3.560000000000001,7.660000000000001,5.6,15.42,1.32,0.36000000000000004,11.58,23.479999999999997,100.6,110.8,-0.6599999999999999,-2.54,-3.1800000000000006,-0.3400000000000001,2.0,Richard Hamilton
0,25.0,55.0,14.999999999999998,1206.8000000000002,3.1000000000000014,8.44,1.68,4.24,1.3999999999999997,4.12,1.6800000000000002,2.3199999999999994,0.6799999999999998,2.38,3.0600000000000005,5.920000000000001,0.82,0.020000000000000046,2.4199999999999995,4.119999999999999,9.380000000000003,0.3618,0.36379999999999996,0.388,0.45560000000000017,0.724,0.4938,0.5362,0.2782,2.16,7.300000000000001,4.62,23.960000000000004,1.22,-0.019999999999999962,21.18,14.339999999999998,100.0,110.0,-1.4599999999999997,-2.9000000000000004,-4.34,-0.4,2.0,Chris Herren
0,25.8,7.0,0.0,85.2,4.2,10.68,4.2,12.8,0.0,-2.12,0.4,1.3,3.3,7.62,11.02,1.7,0.4,0.4,1.2799999999999998,-0.5200000000000005,8.8,0.435,0.455,0.0,0.435,0.333,0.4320000000000001,-0.09020000000000002,0.13,9.9,23.240000000000002,16.88,7.9,0.6,0.9,17.0,17.220000000000002,76.0,99.2,-8.239999999999995,-2.200000000000001,-10.560000000000002,-0.060000000000000005,2.0,Derek Hood
0,26.2,29.5,2.5,328.7,4.995,10.715,4.795,10.295000000000002,0.2,0.42500000000000004,1.77,3.52,4.7700000000000005,4.625000000000001,9.370000000000001,1.195,0.53,0.11500000000000005,2.165,4.235,12.084999999999997,0.45810000000000006,0.46030000000000004,0.22725,0.46735000000000004,0.5178,0.4938,0.037950000000000005,0.2931499999999999,14.37,13.959999999999999,14.135000000000003,5.125,0.74,0.12999999999999962,14.385,17.53,102.45,109.7,-2.25,-2.655,-4.885000000000001,-0.17,2.0,Rick Hughes
0,25.333333333333332,8.8,0.0,129.8,-0.046666666666666856,3.0599999999999996,-0.03333333333333344,2.8199999999999994,-0.04666666666666667,0.24,3.38,5.673333333333333,-0.1200000000000001,4.506666666666667,4.346666666666667,4.0200000000000005,2.1399999999999997,0.01333333333333342,2.806666666666666,3.3133333333333335,3.153333333333334,0.17633333333333331,0.18580000000000002,0.10006666666666665,0.17633333333333331,0.5706666666666667,0.3280666666666667,0.0648,1.1176666666666666,-0.22000000000000064,14.840000000000002,7.306666666666667,16.133333333333333,3.2199999999999998,0.38000000000000034,30.68,11.299999999999999,64.06666666666666,99.0,-7.92,2.2666666666666666,-5.640000000000002,-0.02000000000000003,2.0,Jermaine Jackson
0,24.0,16.4,3.2,246.8,5.8,14.3,5.26,13.759999999999996,0.54,0.54,2.08,2.88,4.799999999999999,5.059999999999999,9.86,1.7999999999999996,-0.09999999999999987,3.06,2.2399999999999998,0.8999999999999999,14.2,0.39980000000000004,0.3922,0.2612,0.4224,0.7342,0.4636,0.09259999999999999,0.23359999999999995,15.86,15.399999999999999,15.44,10.040000000000001,-0.18000000000000016,6.280000000000001,13.139999999999997,23.320000000000004,97.60000000000001,105.19999999999999,-2.579999999999999,0.36,-2.24,-0.16,2.0,Tim James
0,23.6,31.2,5.3,249.4,2.92,6.119999999999997,2.92,6.219999999999999,0.0,-0.1,2.33,6.96,5.869999999999998,3.4000000000000004,9.25,1.37,0.8199999999999998,-0.050000000000000044,1.3399999999999996,6.250000000000002,8.290000000000001,0.4437,0.4407,0.0,0.4437,0.49529999999999996,0.451,-0.007400000000000001,0.8637,20.080000000000002,10.549999999999999,14.779999999999998,5.98,1.13,-0.08000000000000007,12.290000000000003,13.790000000000001,106.4,105.5,-0.8800000000000003,-1.4400000000000002,-2.2900000000000005,-0.08999999999999998,2.0,Harold Jamison
0,27.0,58.6,6.0,1278.4,5.579999999999999,12.219999999999999,3.5799999999999996,8.66,2.0,3.56,0.98,0.8600000000000001,1.2800000000000002,2.6799999999999993,3.9599999999999995,2.62,2.34,-0.24000000000000002,1.0399999999999998,3.7200000000000006,14.040000000000003,0.46299999999999997,0.40480000000000005,0.423,0.55,0.3414,0.5568000000000001,0.28559999999999997,-0.00019999999999997797,4.5600000000000005,9.040000000000001,6.779999999999999,12.72,3.38,-0.46,7.539999999999999,18.0,115.4,103.0,1.1599999999999984,-1.0200000000000002,0.17999999999999794,0.9,2.0,DeMarco Johnson
0,21.2,43.15,2.0,531.55,5.205000000000001,12.18,4.640000000000001,11.509999999999998,0.54,0.6900000000000001,1.4100000000000004,2.8149999999999995,3.0,5.61,8.68,0.915,1.5000000000000002,1.105,2.445,2.1749999999999994,12.354999999999999,0.4341,0.41779999999999995,0.51715,0.4564,0.4694499999999999,0.4643500000000001,0.06035,0.22444999999999998,9.364999999999998,18.025000000000002,13.629999999999999,4.829999999999999,2.28,2.505,15.315,20.669999999999998,90.95,99.75,-4.324999999999998,0.9050000000000002,-3.5100000000000016,0.23,2.0,Jumaine Jones
0,22.65,20.55,2.0,299.9,2.605,4.699999999999999,1.98,3.719999999999999,0.625,1.0,2.5350000000000006,3.6499999999999995,1.515,4.659999999999999,6.200000000000001,1.8549999999999998,0.40500000000000014,1.055,3.4800000000000004,2.3,8.455,0.2905,0.28,0.16975,0.31975000000000003,0.6756,0.47555,0.08434999999999998,-0.07194999999999996,4.669999999999998,14.790000000000001,9.594999999999999,7.855,0.5899999999999999,2.01,33.245000000000005,12.755000000000003,97.5,106.45,-7.244999999999999,-3.245,-10.515,0.04500000000000004,2.0,Lari Ketner
0,24.2,25.0,1.4,355.40000000000003,3.6599999999999993,10.119999999999997,1.28,4.800000000000001,2.38,5.32,1.64,0.9199999999999999,1.2800000000000002,1.98,3.2399999999999993,2.74,1.3799999999999997,0.58,3.4800000000000004,5.52,11.44,0.31179999999999997,0.28060000000000007,0.44939999999999997,0.42280000000000006,0.9356000000000001,0.505,0.5148,0.12099999999999994,3.9199999999999995,6.780000000000001,5.28,13.0,2.04,1.1800000000000002,20.7,17.32,94.19999999999999,108.0,-2.66,-2.26,-4.960000000000001,-0.08,2.0,Trajan Langdon
0,23.0,57.400000000000006,18.599999999999998,1110.8000000000002,4.719999999999999,11.079999999999998,3.6200000000000006,8.56,0.9999999999999999,2.44,1.36,1.8600000000000003,1.48,3.119999999999999,4.58,2.3,0.6599999999999999,0.72,1.3799999999999997,6.359999999999999,11.780000000000001,0.4206000000000001,0.44460000000000005,0.4274,0.47039999999999993,0.7457999999999999,0.4955999999999999,0.24419999999999994,0.16920000000000002,5.200000000000001,9.879999999999999,7.58,10.099999999999998,0.96,1.58,11.160000000000004,16.840000000000003,102.0,105.2,-1.2000000000000004,-0.14,-1.3199999999999998,0.5800000000000001,2.0,Quincy Lewis
0,25.0,59.4,8.6,765.8000000000001,6.26,11.36,5.919999999999999,10.519999999999998,0.36000000000000004,0.82,2.0399999999999996,3.4799999999999995,3.72,6.319999999999999,10.0,0.5399999999999998,0.47999999999999976,2.02,1.7800000000000002,7.22,14.839999999999998,0.5551999999999999,0.5568,0.017799999999999996,0.5701999999999998,0.612,0.581,0.07,0.31039999999999995,10.86,19.62,15.16,2.479999999999999,0.7400000000000002,4.08,12.380000000000003,17.42,111.8,100.2,-1.96,-0.7000000000000002,-2.7,0.18000000000000002,2.0,Todd MacCulloch
0,21.0,63.6,13.8,1401.6000000000001,5.64,12.12,5.72,11.980000000000002,-0.08000000000000004,0.18000000000000055,5.860000000000001,7.74,3.26,4.880000000000001,8.280000000000001,1.9,0.92,0.62,3.82,3.7599999999999993,16.98,0.45980000000000004,0.47179999999999994,0.16839999999999994,0.4564,0.7557999999999998,0.5408,0.019600000000000013,0.635,10.32,14.9,12.620000000000001,8.78,1.3399999999999999,1.26,20.42,22.840000000000003,100.0,103.6,-1.04,-0.44000000000000006,-1.4599999999999997,0.29999999999999993,2.0,Corey Maggette
0,22.0,59.4,54.0,1815.2,6.279999999999999,13.76,5.94,12.520000000000001,0.36,1.1400000000000001,2.34,2.42,2.6399999999999997,6.96,9.639999999999999,2.3,1.1400000000000001,1.62,1.4800000000000002,3.5199999999999996,15.34,0.45920000000000005,0.46520000000000006,0.2174,0.4734,0.9176,0.5152000000000001,0.08620000000000001,0.18059999999999993,8.26,21.199999999999996,14.799999999999999,10.68,1.6,3.1399999999999997,8.759999999999998,20.020000000000003,107.8,96.0,-0.40000000000000047,2.04,1.6400000000000001,1.6600000000000001,2.0,Shawn Marion
0,24.0,84.8,70.19999999999999,2676.2,6.140000000000001,13.66,6.0,12.66,0.2,0.8800000000000001,4.559999999999999,5.6,1.2,3.2199999999999998,4.339999999999999,8.02,1.56,0.33999999999999997,2.9399999999999995,2.72,17.039999999999996,0.45439999999999997,0.47,0.1416,0.45960000000000006,0.8058000000000001,0.5292000000000001,0.05460000000000001,0.416,3.7400000000000007,10.079999999999998,6.94,38.66,2.24,0.6399999999999999,15.539999999999997,23.24,109.2,104.60000000000001,2.7,-0.17999999999999994,2.44,2.8000000000000003,2.0,Andre Miller
0,28.2,0.19999999999999996,0.0,5.4,-0.72,4.699999999999999,-0.72,-2.8400000000000007,0.0,7.54,3.48,1.1799999999999997,0.0,-0.72,-0.72,7.800000000000001,-1.02,0.0,4.5,12.719999999999999,2.04,-0.1,-0.1,0.0,-0.1,0.4,0.19240000000000002,0.7,1.1,0.0,-2.44,-1.2,28.400000000000002,-1.48,0.0,34.7,12.460000000000003,53.6,116.8,-12.66,-10.780000000000001,-23.38,0.0,2.0,Jason Miskiri
0,21.0,74.6,69.2,2812.7999999999997,5.939999999999999,12.679999999999998,5.039999999999999,10.400000000000002,0.9400000000000002,2.32,4.0,5.56,1.6600000000000004,5.94,7.5,4.18,1.18,1.1400000000000001,3.18,3.6399999999999992,16.939999999999998,0.46599999999999997,0.4804000000000001,0.4104,0.5012,0.7284000000000002,0.5538000000000001,0.1794,0.42139999999999994,5.32,18.759999999999998,11.96,21.22,1.6799999999999997,2.2800000000000002,17.020000000000003,23.38,105.0,105.8,2.08,1.22,3.34,3.9799999999999995,2.0,Lamar Odom
0,24.0,49.0,22.2,841.2,4.339999999999999,12.72,3.22,9.1,1.12,3.66,2.5200000000000005,3.1199999999999988,3.18,5.059999999999999,8.280000000000001,1.8800000000000003,1.16,0.9,1.9400000000000002,5.319999999999999,12.299999999999999,0.33919999999999995,0.34500000000000003,0.3802,0.3836,0.8069999999999999,0.4352,0.28459999999999996,0.23920000000000008,11.02,17.18,14.16,8.060000000000002,1.68,1.8599999999999999,11.920000000000002,20.359999999999992,95.4,101.6,-1.6199999999999992,-0.32000000000000006,-1.98,0.4599999999999999,2.0,Scott Padgett
0,21.6,57.45,1.95,747.65,3.7849999999999997,8.469999999999999,3.5500000000000003,8.015,0.26,0.5149999999999999,2.2199999999999998,3.184999999999999,1.04,2.2350000000000003,3.2750000000000004,4.865,1.6649999999999996,-0.12499999999999997,3.575,2.28,10.080000000000004,0.4484,0.4473,0.15380000000000002,0.46099999999999997,0.6982,0.50955,0.05210000000000001,0.3798,3.255,7.784999999999998,5.455,21.529999999999998,2.46,-0.20500000000000007,26.065,16.57,91.9,110.15,-3.6149999999999998,-2.0549999999999997,-5.67,-0.5450000000000002,2.0,Milt Palacio
0,24.0,79.6,70.0,2420.2,4.279999999999999,9.84,2.760000000000001,5.6800000000000015,1.4999999999999998,4.24,2.1000000000000005,2.66,1.1600000000000001,4.0600000000000005,5.239999999999998,2.8200000000000003,1.6799999999999997,0.5599999999999999,1.4800000000000002,3.4599999999999995,12.180000000000001,0.4284,0.4748,0.4012,0.5065999999999999,0.791,0.5478000000000001,0.43079999999999996,0.2702,3.420000000000001,12.46,7.920000000000002,11.72,2.34,1.1800000000000002,12.16,15.080000000000002,110.0,105.4,1.2,1.0799999999999998,2.26,2.52,2.0,James Posey
0,23.0,32.2,17.400000000000002,654.4,3.34,8.82,2.7800000000000002,5.8599999999999985,0.54,2.94,1.3599999999999994,2.4800000000000004,0.3000000000000001,3.8,4.200000000000001,3.94,1.4800000000000002,0.5599999999999999,2.72,3.34,8.5,0.3762,0.4458,0.12799999999999997,0.4048,0.46820000000000006,0.42640000000000006,0.30200000000000005,0.26620000000000005,1.0,12.639999999999999,6.819999999999999,17.419999999999998,2.14,1.22,21.800000000000004,16.180000000000003,82.4,105.6,-4.5,-0.10000000000000009,-4.579999999999999,0.03999999999999998,2.0,Laron Profit
0,24.73333333333333,17.866666666666667,2.0,221.93333333333334,3.0,8.08,2.666666666666667,9.406666666666666,0.3333333333333333,-1.3600000000000003,3.3266666666666667,5.846666666666666,2.66,6.446666666666666,9.153333333333334,1.12,0.4933333333333336,-0.45999999999999996,4.893333333333333,7.326666666666666,9.66,0.36060000000000003,0.27673333333333333,0.268,0.3779333333333334,0.6586666666666666,0.4516666666666666,-0.09653333333333333,0.6363999999999999,8.433333333333334,21.86,14.906666666666666,5.3133333333333335,0.7199999999999998,-0.9733333333333332,27.26666666666667,19.39333333333333,80.66666666666667,108.4,-9.013333333333332,-2.5733333333333337,-11.586666666666668,-0.31333333333333335,2.0,Aleksandar Radojevic
0,27.066666666666666,29.533333333333335,8.0,480.6,2.78,6.266666666666666,2.4000000000000004,2.4333333333333336,0.3800000000000001,3.933333333333333,1.0466666666666673,0.7866666666666675,1.3666666666666665,2.326666666666667,3.66,1.54,0.5800000000000002,0.2400000000000001,1.1466666666666665,-0.16666666666666696,7.0466666666666695,0.43933333333333335,0.6617333333333333,0.03833333333333333,0.4686,1.1066666666666667,0.5043333333333333,0.4925333333333334,0.26920000000000005,4.533333333333333,8.353333333333335,6.373333333333334,7.999999999999999,0.9933333333333332,0.6199999999999999,10.419999999999998,10.119999999999997,102.93333333333332,107.8,-1.5599999999999996,0.16666666666666652,-1.3399999999999999,0.17333333333333334,2.0,Ryan Robertson
0,24.2,59.39999999999999,2.2,855.8,6.98,12.22,6.740000000000001,11.6,0.2400000000000001,0.64,1.3800000000000001,1.8800000000000003,1.6999999999999995,4.32,6.119999999999999,1.0399999999999998,1.54,0.72,1.4000000000000001,2.5,15.500000000000002,0.5671999999999999,0.5802,0.12219999999999998,0.577,0.7644000000000002,0.5959999999999999,0.0522,0.15600000000000003,5.74,13.420000000000002,9.720000000000002,5.839999999999999,2.1400000000000006,1.4599999999999997,9.66,18.42,112.2,100.8,-0.24,-0.15999999999999998,-0.35999999999999965,0.5,2.0,Eddie Robinson
0,23.6,64.15,14.5,995.15,2.0149999999999997,4.82,2.0,4.77,0.014999999999999986,0.025000000000000022,1.3949999999999998,2.88,4.375,5.364999999999999,9.784999999999998,1.9250000000000003,1.065,1.4100000000000004,2.14,5.864999999999999,5.5699999999999985,0.42395,0.425,0.04235000000000001,0.42615000000000003,0.5045000000000001,0.4552,0.012350000000000014,0.6629499999999999,14.295,18.41,16.36,9.315000000000001,1.5849999999999997,2.765,25.965,10.8,92.3,102.95,-4.0600000000000005,1.57,-2.5149999999999997,-0.2149999999999999,2.0,Michael Ruffin
0,22.6,76.2,51.400000000000006,2283.6,5.48,10.479999999999997,4.84,8.880000000000003,0.6199999999999999,1.6400000000000001,2.0400000000000005,2.5,1.02,3.06,4.08,4.6,1.2,0.16000000000000003,1.58,2.9800000000000004,13.54,0.518,0.5472,0.38759999999999994,0.5442,0.821,0.5824,0.1416,0.25860000000000005,3.4,9.899999999999999,6.720000000000001,19.36,1.7200000000000002,0.40000000000000013,11.820000000000002,16.96,117.0,104.6,2.3600000000000003,0.07999999999999996,2.48,2.54,2.0,Wally Szczerbiak
0,23.0,74.60000000000001,50.0,2280.8,6.160000000000001,13.78,4.92,10.040000000000003,1.2999999999999998,3.7199999999999998,2.3000000000000003,2.7600000000000002,0.3799999999999999,3.0200000000000005,3.38,5.96,1.58,0.17999999999999988,2.48,2.44,15.940000000000001,0.45160000000000006,0.4844,0.3208,0.4968,0.8242000000000002,0.5306000000000001,0.26239999999999997,0.17839999999999998,1.0600000000000005,9.14,5.179999999999999,27.04,2.3200000000000003,0.3399999999999998,14.26,21.499999999999996,107.4,106.8,2.12,-1.5999999999999999,0.5800000000000003,1.5599999999999998,2.0,Jason Terry
0,26.4,15.2,0.5,158.7,7.06,13.88,6.859999999999999,11.549999999999999,0.1499999999999999,2.2499999999999996,-1.1200000000000003,-1.8099999999999998,1.9300000000000004,4.32,6.229999999999999,0.9799999999999995,1.35,0.3,4.139999999999999,3.0100000000000007,13.0,0.5235,0.6180999999999999,0.013500000000000012,0.5298,0.5777999999999999,0.4892,0.176,-0.18869999999999995,5.74,14.419999999999998,9.82,8.199999999999998,1.92,0.6,23.74,21.289999999999996,78.5,106.0,-6.449999999999999,-3.109999999999999,-9.52,-0.25,2.0,Jamel Thomas
0,23.0,58.199999999999996,35.6,1662.4,4.959999999999999,11.719999999999999,4.359999999999999,9.339999999999998,0.6200000000000001,2.38,2.66,4.0,2.619999999999999,5.999999999999999,8.700000000000001,2.6399999999999997,1.18,0.52,2.4800000000000004,3.44,13.260000000000003,0.4312,0.4684,0.28400000000000003,0.457,0.6578,0.4971999999999999,0.203,0.3520000000000001,8.579999999999998,18.299999999999997,13.499999999999998,11.700000000000001,1.64,0.9400000000000001,15.999999999999998,19.74,99.39999999999999,103.2,-0.9399999999999997,0.58,-0.2799999999999998,0.9000000000000001,2.0,Kenny Thomas
0,21.8,58.7,18.5,981.6,4.470000000000001,9.949999999999998,4.489999999999998,7.940000000000001,-0.020000000000000018,2.0300000000000002,0.9299999999999999,1.6100000000000008,4.74,5.65,10.44,2.49,1.7299999999999998,0.18999999999999984,1.38,4.12,9.870000000000001,0.458,0.5333,0.0242,0.46930000000000005,0.5742,0.4749,0.21620000000000003,0.1888,15.02,18.62,16.75,10.84,2.5300000000000002,0.6500000000000001,12.600000000000001,15.140000000000008,106.7,104.9,0.9699999999999998,1.1899999999999997,2.16,0.5700000000000001,2.0,Mirsad Turkcan
0,25.8,56.6,6.0,1284.4,3.979999999999999,7.719999999999998,1.9799999999999995,5.260000000000001,2.0,2.4600000000000004,2.76,6.1,0.5199999999999999,2.54,2.9800000000000004,4.640000000000001,1.04,-0.13999999999999999,0.9599999999999997,3.4400000000000004,12.54,0.3838,0.2992,0.423,0.4708,0.6744,0.529,0.19319999999999996,0.9498,1.46,8.740000000000002,5.08,20.5,1.5199999999999998,-0.10000000000000003,11.540000000000001,14.639999999999999,115.8,110.4,1.8200000000000003,-1.1200000000000003,0.7000000000000028,0.9,2.0,Wayne Turner
0,25.55,45.35,17.6,1087.25,3.7700000000000005,11.729999999999997,2.1999999999999997,5.735,1.67,5.845,2.3549999999999995,2.7850000000000006,0.7649999999999999,3.21,3.9699999999999993,4.295,1.2450000000000003,0.2549999999999999,2.055,3.2999999999999994,11.54,0.3232,0.39285000000000003,0.27770000000000006,0.3885,0.83175,0.4438,0.4839,0.24635000000000004,2.5550000000000006,10.355000000000002,6.529999999999999,21.93,1.83,0.605,14.404999999999998,19.294999999999998,95.0,106.4,-1.3749999999999998,-1.75,-3.125,0.31999999999999995,2.0,Dedric Willoughby
0,21.0,65.6,70.6,2243.0,4.8,11.72,3.7800000000000002,8.700000000000001,1.04,3.0,3.04,4.22,0.6000000000000001,4.22,4.799999999999999,3.06,1.9,0.58,2.4200000000000004,2.6799999999999997,13.540000000000001,0.4026,0.42660000000000003,0.3307999999999999,0.443,0.7278,0.4929999999999999,0.2396,0.3486,1.9400000000000004,13.739999999999998,7.720000000000001,16.739999999999995,2.8800000000000003,1.2,15.219999999999999,20.46,96.6,103.60000000000001,-0.6200000000000001,0.62,0.04000000000000009,1.2000000000000002,2.0,Metta World Peace
0,24.3,45.8,36.4,1071.2,3.9099999999999997,13.689999999999998,3.4999999999999996,13.42,0.41,0.3,5.779999999999999,7.180000000000001,2.97,5.07,8.069999999999999,3.7800000000000002,2.7600000000000002,1.1800000000000002,3.38,2.4899999999999993,13.85,0.3006,0.28169999999999995,0.6886,0.31210000000000004,0.7626000000000002,0.43690000000000023,0.014900000000000007,0.6781,8.360000000000001,15.98,11.920000000000002,15.03,3.789999999999999,2.12,16.36,23.720000000000002,94.1,102.6,-4.04,1.370000000000001,-2.6399999999999997,0.9700000000000002,2.0,Tim Young
